,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,GA_quincena_ini,GA_quincena_ult,TARGET,num_images,piscina,descr_len
1672,6036283,Piso,96.93,1,0,0,0,38800.0,-27.88,2017.49,7501.0,2.85,0.11,0.11,0.17,0.12,0.13,0.25,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.13,0.34,0.16,4.72,940.32,128381.5,1083.0,49.09,4.64,560.5,51.0,51.55,278,38.33,17.22,32,47,69.42,10,False,715.0
1673,6036287,Piso,97.0,2,0,1,1,83800.0,-9.99,3895.68,21506.0,5.52,0.09,0.09,0.18,0.13,0.13,0.38,0.02,0.01,0.01,0.09,0.43,0.44,0.0,0.33,0.67,0.19,7.19,764.12,135894.41,1692.0,49.12,2.9,997.5,63.0,51.78,930,35.98,21.2,1,46,64.07,6,False,992.0
1674,6036295,Piso,93.47,2,0,0,0,83800.0,-9.11,7093.41,9370.0,1.32,0.06,0.06,0.2,0.14,0.13,0.42,0.01,0.0,0.01,0.09,0.42,0.46,0.2,0.6,0.2,0.14,5.18,860.48,109742.33,1893.0,49.07,4.87,514.58,81.0,51.94,369,24.62,18.22,1,47,81.33,10,False,848.0
1675,6036303,Piso,100.95,1,0,0,0,76500.0,0.0,1305.37,27340.0,20.94,0.12,0.12,0.18,0.09,0.17,0.32,0.02,0.01,0.01,0.02,0.44,0.51,0.18,0.65,0.18,0.14,4.62,961.73,135020.67,3516.0,49.36,4.98,489.53,354.0,51.75,701,32.62,13.44,1,47,55.39,4,False,1926.0
1676,6036310,Piso,88.44,1,0,0,0,28800.0,-9.15,16348.07,6912.0,0.42,0.28,0.28,0.16,0.12,0.07,0.1,0.01,0.01,0.0,0.08,0.47,0.41,0.12,0.62,0.25,0.12,4.67,781.57,105850.38,696.0,49.1,2.85,300.0,15.0,52.2,242,16.35,13.1,1,47,60.66,8,False,616.0
1677,6036315,Local,173.24,0,0,0,0,93500.0,-9.22,6621.99,248.0,0.04,0.28,0.28,0.13,0.14,0.12,0.05,0.0,0.0,0.0,0.03,0.52,0.45,0.0,0.0,0.0,0.13,5.21,391.63,91800.0,9.0,0.0,4.59,447.69,51.0,0.0,27,0.0,2.63,3,45,83.5,5,False,390.0
1678,6036324,Piso,62.87,1,0,0,0,43000.0,-8.9,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,18,35.0,45.0,3,45,42.95,9,False,877.0
1679,6036325,Garaje,13.23,0,0,0,0,5900.0,-37.230000000000004,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,6,0.0,41.67,27,47,238.33,2,False,173.0
1680,6036327,Trastero,3.75,0,0,0,0,1400.0,0.0,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,1,0.0,0.0,24,24,42.0,4,False,252.0
1681,6036330,Trastero,3.75,0,0,0,0,1400.0,0.0,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,1,100.0,100.0,46,46,0.0,4,False,252.0
1682,6036331,Trastero,4.03,0,0,0,0,1400.0,0.0,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,1,0.0,0.0,39,39,28.0,4,False,252.0
1683,6036343,Garaje,26.02,0,0,0,0,13600.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,6,33.33,33.33,6,46,14.72,3,False,180.0
1684,6036344,Piso,121.35,2,0,0,0,130000.0,-9.09,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,39,11.9,13.1,4,43,68.86,7,False,857.0
1685,6036345,Garaje,12.56,0,0,0,0,6000.0,0.0,1234.1,2493.0,2.02,0.0,0.0,0.0,0.0,0.11,0.89,0.01,0.0,0.0,0.03,0.49,0.48,0.0,0.0,0.0,0.14,5.55,960.83,181525.88,1470.0,49.24,4.42,620.09,150.0,51.11,18,0.0,10.0,2,34,22.45,4,False,341.0
1686,6036346,Garaje,2.8,0,0,0,0,900.0,-10.0,954.67,1260.0,1.32,0.01,0.01,0.43,0.36,0.1,0.1,0.01,0.0,0.0,0.05,0.56,0.38,0.3,0.26,0.2,0.13,5.78,1023.84,112591.67,54.0,47.84,5.5,300.0,6.0,52.35,39,0.0,24.6,3,43,31.79,6,False,390.0
1687,6036347,Garaje,2.8,0,0,0,0,900.0,-10.0,8961.1,4171.0,0.47,0.29,0.29,0.1,0.1,0.05,0.18,0.01,0.0,0.0,0.08,0.39,0.51,0.17,0.4,0.42,0.43,3.51,1802.86,313065.63,402.0,49.91,8.91,837.94,21.0,52.67,32,0.0,0.0,1,44,21.16,4,False,390.0
1688,6036358,Piso,60.26,1,0,0,0,48500.0,-9.180000000000001,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,136,11.11,16.44,1,47,80.69,8,False,791.0
1689,6036359,Piso,75.83,1,0,0,1,73000.0,-9.09,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,11,11.11,3.7,16,46,68.56,7,False,879.0
1690,6036360,Piso,66.18,1,0,0,1,64200.0,-9.19,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,11,12.5,37.5,16,45,18.94,7,False,879.0
1691,6036361,Piso,60.26,1,0,0,1,57200.0,-9.21,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,41,0.0,12.5,2,47,100.69,9,False,879.0
1692,6036364,Garaje,9.9,0,0,0,0,6500.0,-10.96,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,2,0.0,0.0,6,9,35.0,4,False,174.0
1693,6036366,Garaje,9.9,0,0,0,0,6500.0,-10.96,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,13,71.43,76.19,2,39,63.43,4,False,174.0
1694,6036372,Garaje,27.68,0,0,0,0,6200.0,-18.42,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,2,0.0,0.0,6,45,98.5,6,False,231.0
1695,6036373,Garaje,32.67,0,0,0,0,7100.0,-20.22,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,1,0.0,0.0,40,40,4.0,5,False,231.0
1696,6036374,Piso,55.72,1,0,0,1,41800.0,-10.489999999999998,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,8,14.29,14.29,4,43,158.14,10,False,1304.0
1697,6036375,Piso,74.47,1,0,0,1,69800.0,0.0,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,32,0.0,8.33,6,47,63.25,10,False,1326.0
1698,6036376,Piso,53.1,1,0,0,1,44600.0,-10.440000000000001,304.97,2131.0,6.99,0.0,0.0,0.06,0.18,0.23,0.53,0.01,0.01,0.0,0.02,0.52,0.43,1.0,0.0,0.0,0.15,6.16,739.83,107041.06,774.0,49.66,3.13,312.17,6.0,53.47,28,33.33,40.42,14,46,54.58,10,False,1304.0
1699,6036377,Piso,65.59,1,0,0,1,48100.0,-10.43,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,3,0.0,0.0,42,45,6.0,10,False,1326.0
1700,6036378,Piso,109.19,2,0,0,0,85100.0,-9.08,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,1379,27.14,9.54,1,47,47.27,7,False,768.0
1701,6036390,Garaje,22.0,0,0,0,0,5000.0,0.0,260.96,11694.0,44.81,0.0,0.0,0.13,0.2,0.17,0.5,0.02,0.0,0.0,0.05,0.55,0.38,0.0,0.75,0.25,0.2,4.17,1447.13,266257.65,2028.0,49.67,5.82,774.08,366.0,51.52,16,16.67,20.83,1,35,36.88,10,False,123.0
1702,6036397,Garaje,30.09,0,0,0,0,7000.0,-4.109999999999999,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,1,100.0,100.0,23,23,0.0,2,False,165.0
1703,6036399,Garaje,67.27,0,0,0,0,13100.0,-2.96,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,2,0.0,0.0,9,33,19.0,2,False,165.0
1704,6036400,Garaje,22.04,0,0,0,0,5200.0,-1.8900000000000001,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,2,0.0,0.0,8,43,9.5,2,False,165.0
1705,6036401,Garaje,31.21,0,0,0,0,7300.0,-2.67,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,1,0.0,0.0,35,35,5.0,2,False,165.0
1706,6036402,Garaje,26.98,0,0,0,0,8600.0,-3.37,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,1,0.0,0.0,9,9,53.0,2,False,165.0
1707,6036403,Garaje,49.3,0,0,0,0,9600.0,-3.0300000000000002,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,1,0.0,0.0,10,10,2.0,2,False,165.0
1708,6036404,Garaje,38.14,0,0,0,0,8900.0,-3.26,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,4,0.0,75.0,20,45,120.25,2,False,165.0
1709,6036405,Piso,73.47,2,0,0,0,62700.0,-8.33,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,106,11.11,12.67,1,37,104.65,8,False,960.0
1710,6036409,Piso,81.15,2,0,0,0,79200.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,22,9.09,15.91,2,37,113.98,7,False,960.0
1711,6036411,Piso,100.46,2,0,0,0,94100.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,31,7.69,20.15,1,41,46.67,6,False,714.0
1712,6036412,Piso,83.97,2,0,0,0,82400.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,6,0.0,0.0,1,37,26.1,7,False,960.0
1713,6036413,Piso,83.52,2,0,0,0,80300.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,7,0.0,0.0,2,37,22.75,7,False,960.0
1714,6036415,Piso,74.96,1,0,0,0,80400.0,0.0,460.08,17800.0,38.69,0.0,0.0,0.05,0.18,0.18,0.58,0.04,0.0,0.0,0.03,0.54,0.39,0.35,0.59,0.06,0.1,5.46,964.07,125045.47,3168.0,49.55,5.29,403.4,255.0,51.59,12,9.09,9.09,2,41,81.59,7,False,943.0
1715,6036419,Piso,78.41,1,0,0,0,63500.0,0.0,1387.4,6904.0,4.98,0.0,0.0,0.1,0.2,0.13,0.57,0.03,0.0,0.0,0.07,0.56,0.34,0.15,0.54,0.31,0.16,4.31,1412.47,191909.21,2550.0,49.06,5.96,436.92,618.0,51.39,13,62.5,52.08,14,46,232.44,7,False,864.0
1716,6036422,Garaje,21.0,0,0,0,0,5000.0,0.0,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,4,0.0,0.0,22,23,8.34,10,False,124.0
1717,6036423,Garaje,13.6,0,0,0,0,6000.0,-38.14,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,10,0.0,3.57,11,35,65.96,2,False,173.0
1718,6036425,Piso,86.39,1,0,0,0,99800.0,-9.27,1304.08,8521.0,6.53,0.0,0.0,0.03,0.17,0.27,0.52,0.02,0.0,0.0,0.06,0.51,0.4,0.5,0.5,0.0,0.14,4.82,1068.02,144439.44,1995.0,49.12,4.2,598.08,189.0,52.02,3172,25.84,9.9,1,47,42.45,8,True,805.0
1719,6036458,Garaje,28.82,0,0,0,0,8100.0,-1.22,260.96,11694.0,44.81,0.0,0.0,0.13,0.2,0.17,0.5,0.02,0.0,0.0,0.05,0.55,0.38,0.0,0.75,0.25,0.2,4.17,1447.13,266257.65,2028.0,49.67,5.82,774.08,366.0,51.52,100,0.0,10.75,1,47,42.71,3,False,405.0
1720,6036472,Piso,78.85,2,0,0,0,85800.0,-8.33,1751.98,9310.0,5.31,0.14,0.14,0.17,0.08,0.09,0.39,0.02,0.08,0.01,0.03,0.55,0.3,0.14,0.71,0.14,0.14,6.08,1045.8,135713.38,1008.0,49.51,4.94,702.17,42.0,52.21,702,44.5,21.27,1,47,59.19,7,False,724.0
1721,6036474,Piso,80.05,1,0,0,0,103000.0,0.0,3833.32,4047.0,1.06,0.26,0.26,0.06,0.08,0.07,0.27,0.02,0.0,0.0,0.08,0.49,0.4,0.33,0.33,0.33,0.18,4.56,1061.28,144922.12,663.0,48.58,5.32,573.64,21.0,51.91,364,16.3,19.81,1,47,50.3,8,False,1078.0
1722,6036478,Casa de pueblo,148.0,2,0,0,0,278000.0,-9.180000000000001,378.46,12217.0,55.27,0.08,0.08,0.23,0.09,0.13,0.22,0.04,0.03,0.01,0.03,0.57,0.3,0.37,0.33,0.21,0.27,4.84,1710.49,235926.47,804.0,50.15,8.5,893.12,87.0,52.17,44,26.39,36.3,18,46,55.95,10,False,1000.0
1723,6036483,Casa de pueblo,80.0,1,0,0,0,90100.0,-5.949999999999999,22518.11,33676.0,1.5,0.27,0.27,0.09,0.09,0.07,0.2,0.02,0.01,0.01,0.18,0.42,0.35,0.62,0.23,0.15,0.2,5.12,1286.61,176270.38,1773.0,50.2,6.54,1273.58,153.0,51.31,3510,36.7,9.76,1,47,31.39,6,False,582.0
1724,6036485,Solar,952.53,0,0,0,0,63800.0,-12.0,1591.36,26092.0,16.4,0.14,0.14,0.21,0.08,0.18,0.24,0.03,0.02,0.02,0.03,0.51,0.39,0.16,0.43,0.41,0.43,4.09,2281.48,417877.19,627.0,50.58,11.22,1258.96,102.0,52.52,749,47.42,40.39,1,47,187.52,3,False,101.0
1725,6036487,Casa de pueblo,278.69,2,1,0,0,125000.0,-3.85,5238.99,3687.0,0.7,0.09,0.09,0.17,0.15,0.14,0.36,0.01,0.03,0.01,0.07,0.47,0.41,0.0,0.57,0.43,0.15,4.84,929.21,127293.0,219.0,49.66,8.5,893.12,87.0,0.0,1200,32.35,16.35,1,47,68.16,9,False,1115.0
1726,6036490,Piso,38.7,1,0,0,0,24200.0,-13.569999999999999,1516.89,7457.0,4.92,0.27,0.27,0.1,0.07,0.11,0.18,0.02,0.0,0.0,0.04,0.49,0.44,0.6,0.18,0.23,0.14,5.9,682.2,92044.69,693.0,48.15,4.82,524.44,36.0,51.16,1219,18.6,13.4,1,47,76.54,7,False,793.0
1727,6036492,Piso,120.58,1,2,0,0,68700.0,-9.13,62.93,6587.0,104.68,0.39,0.39,0.11,0.03,0.03,0.04,0.06,0.0,0.02,0.03,0.55,0.34,0.12,0.88,0.0,0.18,7.19,627.6,70804.15,969.0,49.44,5.65,371.55,102.0,51.91,432,18.87,12.03,1,47,79.47,10,False,663.0
1728,6036494,Piso,116.76,2,0,0,1,77300.0,-9.06,2452.28,5941.0,2.42,0.03,0.03,0.07,0.17,0.25,0.46,0.03,0.01,0.01,0.06,0.47,0.42,0.67,0.33,0.0,0.1,3.79,950.96,155695.12,855.0,49.58,3.27,240.05,48.0,52.28,719,25.03,14.49,1,47,44.98,10,False,829.0
1729,6036499,Piso,70.0,1,1,0,0,47800.0,-9.13,124.56,30278.0,243.08,0.24,0.24,0.23,0.05,0.12,0.1,0.06,0.0,0.02,0.02,0.5,0.4,0.24,0.59,0.18,0.13,4.87,1034.75,136080.28,2490.0,49.67,6.8,616.31,513.0,52.31,130,8.33,8.35,1,47,78.82,9,False,871.0
1730,6036505,Piso,82.04,1,0,0,0,63900.0,-9.1,5524.38,23975.0,4.34,0.21,0.21,0.14,0.1,0.14,0.2,0.03,0.02,0.02,0.11,0.45,0.38,0.08,0.69,0.23,0.15,4.76,889.45,128046.65,1701.0,49.29,5.37,504.11,66.0,52.16,394,33.25,17.56,1,47,54.43,10,False,1002.0
1731,6036507,Piso,96.05,2,0,0,0,111000.0,-2.03,3109.03,7053.0,1.5,0.27,0.27,0.09,0.09,0.07,0.2,0.02,0.01,0.01,0.16,0.42,0.35,0.55,0.23,0.17,0.25,4.67,1337.16,214251.56,828.0,50.2,6.795,1109.205,153.0,51.54,363,51.21,28.87,18,46,68.16,3,0,0.0
1732,6036519,Casa de pueblo,239.0,3,0,0,0,181000.0,0.0,22518.11,33676.0,1.5,0.27,0.27,0.09,0.09,0.07,0.2,0.02,0.01,0.01,0.18,0.42,0.35,0.62,0.23,0.15,0.2,5.12,1286.61,176270.38,1773.0,50.2,6.54,1273.58,153.0,51.31,377,10.0,17.43,1,47,88.5,2,0,0.0
1733,6036553,Piso,76.73,1,0,0,0,58000.0,0.0,3082.14,6402.0,2.08,0.12,0.12,0.3,0.09,0.07,0.3,0.02,0.06,0.02,0.06,0.43,0.4,0.43,0.57,0.0,0.1,5.86,835.63,113962.0,600.0,48.83,5.48,474.25,54.0,52.12,109,14.71,20.38,2,44,151.7,10,False,770.0
1734,6036578,Piso,61.0,1,0,0,0,50600.0,-9.16,1506.49,18943.0,12.57,0.1,0.1,0.21,0.15,0.17,0.28,0.03,0.0,0.01,0.03,0.55,0.38,0.6,0.2,0.2,0.14,4.7,1052.44,133573.61,2586.0,49.13,4.38,483.55,198.0,51.04,746,35.49,17.66,1,47,42.76,8,False,1232.0
1735,6036580,Chalet,102.0,1,1,0,1,107000.0,-4.46,4277.53,3644.0,0.85,0.01,0.01,0.15,0.17,0.27,0.4,0.0,0.0,0.0,0.1,0.49,0.41,0.0,1.0,0.0,0.24,4.13,1417.5,155939.88,888.0,48.76,6.94,626.5,66.0,51.32,1608,42.17,17.06,1,47,71.24,2,False,364.0
1736,6036582,Piso,36.0,1,0,0,0,46500.0,-9.0,5481.83,5814.0,1.06,0.01,0.01,0.04,0.18,0.28,0.47,0.01,0.0,0.0,0.16,0.58,0.24,0.59,0.0,0.41,0.27,3.36,1553.51,201519.37,1365.0,48.82,5.48,436.64,18.0,52.24,410,18.73,15.8,1,47,82.33,4,False,722.0
1737,6036584,Piso,66.72,1,0,0,0,49100.0,-9.07,1584.19,7430.0,4.69,0.05,0.05,0.21,0.12,0.14,0.44,0.01,0.01,0.02,0.06,0.42,0.48,0.56,0.11,0.33,0.1,5.82,897.3,114585.0,1206.0,48.73,5.33,481.31,33.0,50.11,538,22.3,15.87,1,47,101.08,5,False,1023.0
1738,6036587,Garaje,20.0,0,0,0,0,12500.0,0.0,34570.35,33987.0,0.98,0.16,0.16,0.21,0.12,0.13,0.21,0.05,0.03,0.01,0.06,0.49,0.37,0.44,0.33,0.22,0.13,4.72,795.02,119120.06,2013.0,48.71,3.23,480.62,39.0,50.73,11,0.0,0.0,3,44,9.33,4,False,253.0
1739,6036588,Garaje,27.0,0,0,0,0,14400.0,0.0,34570.35,33987.0,0.98,0.16,0.16,0.21,0.12,0.13,0.21,0.05,0.03,0.01,0.06,0.49,0.37,0.44,0.33,0.22,0.13,4.72,795.02,119120.06,2013.0,48.71,3.23,480.62,39.0,50.73,19,0.0,0.0,1,44,77.37,4,False,253.0
1740,6036590,Piso,96.0,1,0,0,0,59400.0,-9.17,150.59,14065.0,93.4,0.19,0.19,0.11,0.07,0.1,0.34,0.01,0.0,0.0,0.01,0.49,0.48,0.68,0.02,0.3,0.11,6.18,833.44,120627.22,2289.0,48.46,5.2,445.71,99.0,51.74,174,11.4,8.7,1,47,80.61,10,False,864.0
1741,6036593,Casa de pueblo,80.51,1,0,0,0,55800.0,-9.120000000000001,3472.25,7250.0,2.09,0.28,0.28,0.15,0.08,0.07,0.13,0.04,0.0,0.0,0.05,0.55,0.36,0.0,0.4,0.6,0.15,6.08,850.3,128319.79,534.0,49.66,6.88,1467.5,18.0,51.38,324,12.18,14.66,1,47,75.86,10,False,952.0
1742,6036597,Local,30.2,0,0,0,0,38200.0,-9.049999999999999,282.02,4395.0,15.58,0.18,0.18,0.25,0.13,0.12,0.13,0.02,0.01,0.01,0.01,0.5,0.45,0.0,1.0,0.0,0.15,8.27,610.61,78230.32,459.0,49.19,5.8,392.17,12.0,51.61,82,5.26,8.42,1,47,32.37,6,False,1077.0
1743,6036598,Piso,104.78,2,0,0,0,78000.0,-9.09,4488.97,15293.0,3.41,0.13,0.13,0.17,0.12,0.13,0.31,0.02,0.01,0.01,0.05,0.5,0.41,0.5,0.37,0.12,0.11,3.9,974.77,99620.94,1533.0,49.59,4.46,346.0,240.0,50.34,412,14.29,6.0,1,47,33.77,8,False,956.0
1744,6036599,Piso,64.0,1,0,0,0,35500.0,-8.97,2761.0,10394.0,3.76,0.18,0.18,0.2,0.13,0.13,0.17,0.02,0.02,0.02,0.04,0.49,0.41,0.75,0.06,0.19,0.14,7.36,666.68,90698.12,1134.0,49.11,3.0,534.62,30.0,51.12,380,13.95,12.06,1,43,82.67,7,False,1110.0
1745,6036604,Piso,107.0,2,0,1,0,77800.0,-9.11,150.59,14065.0,93.4,0.19,0.19,0.11,0.07,0.1,0.34,0.01,0.0,0.0,0.01,0.49,0.48,0.68,0.02,0.3,0.11,6.18,833.44,120627.22,2289.0,48.46,5.2,445.71,99.0,51.74,561,21.5,13.95,1,47,90.39,10,False,1131.0
1746,6036605,Piso,91.25,1,0,0,0,75900.0,-8.99,2478.69,9714.0,3.92,0.03,0.03,0.26,0.18,0.13,0.37,0.02,0.01,0.02,0.03,0.44,0.49,0.59,0.06,0.34,0.16,5.19,1018.27,161011.0,930.0,49.48,4.71,633.69,78.0,52.1,645,20.0,7.48,1,47,73.61,10,False,1141.0
1747,6036606,Piso,96.0,1,1,1,0,85700.0,-6.13,48.73,12838.0,263.44,0.2,0.2,0.19,0.08,0.18,0.14,0.03,0.0,0.01,0.01,0.6,0.34,0.56,0.22,0.22,0.13,4.93,944.57,122347.06,1758.0,49.01,5.74,583.75,129.0,51.97,1063,14.54,14.28,1,47,73.48,10,False,897.0
