,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_ind_elasticidad,IDEA_ind_liquidez,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,image_brightness,piscina,has_image,descr_len,has_description,active_week,indicador_demanda_zona,diff_precio_zona
686,6031638,Chalet,153.64,2,0,0,0,87300.0,0.0,73.09,463.0,6.33,0.19,0.19,0.14,0.15,0.06,0.27,0.0,0.04,0.01,0.1,0.57,0.27,0.0,0.0,0.0,0.12,4.73,3.0,0.0,697.14,99370.0,36.0,47.42,4.64,565.0,54.0,48.21,1607,26.78,11.82,70.29,6.0,0.522710058097313,1,1,1376.0,1,43,95.63,-0.9942818616958801
687,6031658,Piso,64.8,1,0,0,0,76200.0,-10.35,270.63,4403.0,16.27,0.0,0.0,0.05,0.2,0.27,0.47,0.03,0.0,0.01,0.02,0.57,0.37,0.33,0.67,0.0,0.12,4.98,5.0,0.0,1024.99,134516.0,903.0,49.3,4.54,444.62,54.0,51.7,136,5.95,11.37,72.43,10.0,0.5592448801742921,1,1,1036.0,1,27,101.0,-0.99125809624189
688,6031666,Piso,60.85,1,0,0,0,71500.0,-10.4,270.63,4403.0,16.27,0.0,0.0,0.05,0.2,0.27,0.47,0.03,0.0,0.01,0.02,0.57,0.37,0.33,0.67,0.0,0.12,4.98,5.0,0.0,1024.99,134516.0,903.0,49.3,4.54,444.62,54.0,51.7,338,17.47,17.05,71.1,10.0,0.5612077342047931,1,1,1036.0,1,30,101.0,-0.9912648269178597
689,6031680,Casa de pueblo,167.0,1,0,1,1,83900.0,-8.41,72.48,14647.0,202.08,0.0,0.0,0.58,0.4,0.02,0.01,0.08,0.0,0.0,0.02,0.56,0.33,0.11,0.56,0.33,0.28,6.5,2.0,0.0,1846.64,256363.46,372.0,50.91,8.56,863.12,147.0,51.94,2353,32.27,15.33,71.64,7.0,0.4546507936507936,0,1,743.0,1,46,102.85,-0.9980403010258138
690,6031691,Garaje,28.52,0,0,0,0,9800.0,0.0,6689.57,3430.0,0.51,0.09,0.09,0.13,0.1,0.22,0.37,0.01,0.01,0.01,0.09,0.55,0.33,0.0,0.0,0.0,0.21,5.15,1.5,-1.0,1086.53,164768.33,426.0,49.19,7.15,710.71,51.0,50.94,10,0.0,8.33,73.44,3.0,0.445263253449528,0,1,251.0,1,41,100.13,-0.997914535436974
691,6031692,Garaje,29.6,0,0,0,0,10100.0,0.0,6551.46,4918.0,0.92,0.07,0.07,0.14,0.16,0.14,0.37,0.02,0.0,0.0,0.09,0.55,0.33,0.26,0.17,0.42,0.19,4.63,2.0,0.0,1086.53,154328.0,543.0,49.16,6.07,575.0,45.0,51.44,5,0.0,33.33,12.17,3.0,0.445263253449528,0,1,251.0,1,3,0.0,-0.997789019385878
692,6031700,Piso,76.27,1,0,0,0,89300.0,-1.6500000000000001,6689.57,3430.0,0.51,0.09,0.09,0.13,0.1,0.22,0.37,0.01,0.01,0.01,0.09,0.55,0.33,0.0,0.0,0.0,0.21,5.15,1.5,-1.0,1086.53,164768.33,426.0,49.19,7.15,710.71,51.0,50.94,58,0.0,12.66,97.38,10.0,0.4993044662309368,0,1,1028.0,1,46,100.13,-0.9928940201354493
693,6031706,Piso,64.95,1,0,0,0,57200.0,-19.21,72.15,22979.0,318.51,0.03,0.03,0.3,0.16,0.31,0.17,0.03,0.0,0.01,0.01,0.49,0.46,0.6,0.0,0.4,0.14,7.72,4.0,0.0,1026.67,147222.22,2289.0,49.74,5.37,904.78,237.0,51.72,1048,36.07,18.68,70.46,7.0,0.4913471833177716,0,1,968.0,1,46,101.46000000000001,-0.9940180399114492
694,6031712,Piso,85.82,1,0,0,0,36900.0,-9.11,2771.07,1176.0,0.42,0.17,0.17,0.18,0.13,0.09,0.27,0.0,0.01,0.0,0.12,0.42,0.45,0.0,1.0,0.0,0.11,7.38,2.0,0.0,789.93,93175.07,357.0,48.91,5.41,730.0,6.0,51.25,268,11.54,11.66,41.23,6.0,0.4838382352941178,0,1,483.0,1,46,100.16,-0.9953853567909131
695,6031720,Casa de pueblo,1020.0,6,0,0,1,276000.0,-10.100000000000001,14730.79,3361.0,0.23,0.16,0.16,0.15,0.23,0.18,0.12,0.01,0.01,0.0,0.06,0.42,0.5,0.0,0.0,0.0,0.09,5.23,3.0,0.0,424.98,74342.86,90.0,48.57,4.47,465.0,24.0,48.21,536,26.39,18.32,68.64,7.0,0.4494680983504513,1,1,1179.0,1,46,96.78,-0.9963602659987238
696,6031721,Piso,55.0,1,0,0,0,44300.0,-8.28,6513.43,5390.0,0.83,0.05,0.05,0.16,0.19,0.18,0.36,0.02,0.0,0.0,0.06,0.58,0.33,1.0,0.0,0.0,0.12,5.93,3.0,0.0,605.77,82146.67,249.0,47.88,2.33,455.0,6.0,51.25,2855,26.74,9.11,73.5,10.0,0.4523382352941177,0,1,947.0,1,46,99.13,-0.9901949215293262
697,6031722,Chalet,139.0,2,0,0,1,131000.0,-16.03,9088.19,2523.0,0.28,0.14,0.14,0.04,0.05,0.08,0.55,0.01,0.01,0.01,0.15,0.59,0.23,0.0,0.8,0.2,0.12,7.51,2.75,-0.5,664.74,86685.73,1020.0,48.62,5.95,705.62,12.0,51.89,3890,28.25,9.78,49.24,7.0,0.4628003423591659,1,1,687.0,1,46,100.50999999999999,-0.9891280139976272
698,6031723,Casa de pueblo,120.0,1,1,0,0,98100.0,-8.32,7453.28,4918.0,0.66,0.18,0.18,0.03,0.12,0.08,0.41,0.02,0.0,0.01,0.1,0.55,0.33,0.42,0.17,0.42,0.11,5.37,2.0,0.0,735.09,95369.62,543.0,48.44,3.35,399.81,21.0,51.09,1539,13.77,7.7,49.89,9.0,0.5199339143064633,0,1,824.0,1,46,99.53,-0.9914280878963343
699,6031730,Piso,77.83,1,0,0,0,84600.0,-9.030000000000001,505.11,5719.0,11.32,0.24,0.24,0.29,0.07,0.06,0.09,0.02,0.01,0.0,0.02,0.52,0.42,0.46,0.31,0.23,0.17,5.46,2.0,1.0,1156.68,174661.67,1521.0,48.87,6.73,459.22,138.0,53.0,4070,39.45,6.54,34.89,5.0,0.4485054466230937,0,1,620.0,1,46,101.87,-0.9937766285339213
700,6031734,Garaje,24.0,0,0,0,0,7100.0,-1.39,212.57,3224.0,15.17,0.0,0.0,0.04,0.27,0.12,0.57,0.01,0.0,0.0,0.11,0.53,0.36,0.36,0.0,0.64,0.29,4.9,4.0,0.0,1688.29,264872.94,2364.0,49.72,7.81,1029.6,522.0,52.08,216,10.2,8.65,28.95,1.0,0.4686056644880174,0,1,454.0,1,46,101.8,-0.9988831122826918
701,6031743,Garaje,16.82,0,0,0,0,6100.0,0.0,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,1,0.0,0.0,28.0,1.0,0.4831688453159042,0,1,169.0,1,0,0.0,-0.9971016627130792
702,6031744,Garaje,16.68,0,0,0,0,6000.0,0.0,728.29,1564.0,2.15,0.15,0.15,0.15,0.14,0.11,0.3,0.02,0.02,0.01,0.05,0.41,0.48,0.5,0.0,0.5,0.1,5.41,1.5,0.0,577.33,124376.93,297.0,48.55,4.77,557.7,60.0,48.21,26,6.67,5.56,108.47,4.0,0.4499801198257081,0,1,155.0,1,43,96.75999999999999,-0.9971078862437285
703,6031746,Garaje,27.0,0,0,0,0,8800.0,-18.52,82.02,3442.0,41.97,0.0,0.0,0.0,0.0,0.49,0.51,0.01,0.0,0.01,0.04,0.37,0.57,1.0,0.0,0.0,0.27,3.74,3.0,0.33333333333333304,1442.82,239800.0,288.0,49.53,6.0,753.33,90.0,51.35,28,0.0,9.09,14.62,5.0,0.3228738562091503,0,1,138.0,1,43,100.88,-0.9986408426775399
704,6031747,Garaje,25.0,0,0,0,0,8400.0,-18.45,82.02,3442.0,41.97,0.0,0.0,0.0,0.0,0.49,0.51,0.01,0.0,0.01,0.04,0.37,0.57,1.0,0.0,0.0,0.27,3.74,3.0,0.33333333333333304,1442.82,239800.0,288.0,49.53,6.0,753.33,90.0,51.35,11,14.29,64.29,6.88,4.0,0.3312960239651416,0,1,138.0,1,33,100.88,-0.9985988323603002
705,6031748,Garaje,25.0,0,0,0,0,8400.0,-18.45,82.02,3442.0,41.97,0.0,0.0,0.0,0.0,0.49,0.51,0.01,0.0,0.01,0.04,0.37,0.57,1.0,0.0,0.0,0.27,3.74,3.0,0.33333333333333304,1442.82,239800.0,288.0,49.53,6.0,753.33,90.0,51.35,10,20.0,20.0,51.07,5.0,0.3028100217864924,0,1,138.0,1,33,100.88,-0.9985988323603002
706,6031750,Garaje,25.0,0,0,0,0,8400.0,-18.45,82.02,3442.0,41.97,0.0,0.0,0.0,0.0,0.49,0.51,0.01,0.0,0.01,0.04,0.37,0.57,1.0,0.0,0.0,0.27,3.74,3.0,0.33333333333333304,1442.82,239800.0,288.0,49.53,6.0,753.33,90.0,51.35,13,12.5,25.0,81.23,4.0,0.3312960239651416,0,1,138.0,1,25,100.88,-0.9985988323603002
707,6031751,Garaje,29.0,0,0,0,0,9500.0,-18.099999999999998,82.02,3442.0,41.97,0.0,0.0,0.0,0.0,0.49,0.51,0.01,0.0,0.01,0.04,0.37,0.57,1.0,0.0,0.0,0.27,3.74,3.0,0.33333333333333304,1442.82,239800.0,288.0,49.53,6.0,753.33,90.0,51.35,9,25.0,50.0,3.58,4.0,0.3312960239651416,0,1,138.0,1,28,100.88,-0.9986339190704898
708,6031753,Local,157.72,0,0,0,0,154000.0,-8.33,157.31,12140.0,77.17,0.08,0.08,0.16,0.12,0.17,0.39,0.02,0.0,0.01,0.03,0.46,0.47,0.41,0.11,0.48,0.19,4.8,3.0,0.0,1637.84,217782.19,675.0,49.41,6.52,752.25,87.0,51.78,103,27.03,22.21,35.54,4.0,0.3964970043572985,0,1,0.0,0,38,101.19,-0.9955165576301387
709,6031755,Local,162.62,1,0,0,0,435000.0,-10.489999999999998,86.15,3579.0,41.54,0.02,0.02,0.33,0.39,0.12,0.13,0.06,0.0,0.0,0.15,0.49,0.29,0.02,0.04,0.93,0.28,4.42,2.0,0.0,2553.63,326675.71,1023.0,50.88,11.49,1034.09,474.0,51.09,422,30.23,22.99,65.06,6.0,0.4912155047204066,0,1,0.0,0,39,101.97,-0.9918116111819075
710,6031767,Garaje,26.5,0,0,0,0,54000.0,0.0,64.85,11791.0,181.82,0.03,0.03,0.18,0.26,0.11,0.4,0.03,0.0,0.03,0.02,0.38,0.54,0.58,0.08,0.33,0.38,4.38,3.0,1.0,3094.54,240674.67,783.0,50.6,11.74,1133.97,654.0,50.77,380,58.82,41.94,34.52,2.0,0.3883747276688453,0,1,112.0,1,46,101.37,-0.9915332350967528
711,6031774,Piso,71.69,1,0,0,0,87900.0,-8.34,6689.57,3430.0,0.51,0.09,0.09,0.13,0.1,0.22,0.37,0.01,0.01,0.01,0.09,0.55,0.33,0.0,0.0,0.0,0.21,5.15,1.5,-1.0,1086.53,164768.33,426.0,49.19,7.15,710.71,51.0,50.94,997,30.03,12.07,41.77,5.0,0.5209603485838781,0,1,1137.0,1,46,100.13,-0.9925585673623588
712,6031778,Garaje,26.9,0,0,1,0,5500.0,-22.54,63346.34,16750.0,0.26,0.28,0.28,0.1,0.1,0.09,0.15,0.02,0.01,0.0,0.02,0.44,0.51,0.2,0.4,0.4,0.3,7.21,3.5,0.0,569.11,78725.06,1086.0,48.44,4.68,603.12,21.0,51.13,36,12.5,35.0,240.28,2.0,0.3722145969498911,0,1,207.0,1,40,99.57,-0.9974028477521293
713,6031779,Piso,56.07,1,0,0,1,66000.0,-10.08,1579.41,40655.0,25.74,0.09,0.09,0.17,0.18,0.16,0.31,0.02,0.01,0.01,0.01,0.4,0.54,0.5,0.33,0.17,0.11,4.96,3.0,0.0,766.07,112541.0,3198.0,48.61,3.93,504.0,111.0,51.33,347,9.5,6.48,39.28,5.0,0.4194433551198258,0,1,591.0,1,46,99.94,-0.9895407002469807
714,6031780,Piso,124.3,0,0,0,0,52300.0,-12.25,1571.13,6980.0,4.44,0.13,0.13,0.15,0.11,0.11,0.37,0.01,0.02,0.02,0.1,0.42,0.43,0.0,0.0,1.0,0.11,5.15,3.0,0.0,603.64,87718.61,756.0,48.53,3.5,443.75,15.0,50.79,188,5.76,10.78,46.04,3.0,0.5082022512708787,0,1,38.0,1,37,99.32,-0.9952033412873786
715,6031784,Casa de pueblo,126.7,2,0,0,0,62700.0,-14.81,28176.13,6669.0,0.24,0.19,0.19,0.16,0.18,0.13,0.15,0.01,0.01,0.0,0.07,0.54,0.36,0.0,0.0,0.0,0.12,4.23,3.0,0.0,640.78,91749.0,438.0,48.25,3.68,293.75,45.0,49.66,1622,33.7,19.32,101.62,5.0,0.5098699346405228,0,1,819.0,1,46,97.91,-0.9946062652332683
716,6031785,Piso,8.0,1,0,0,0,0.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,22,9.09,13.18,31.21,7.0,0.38403454715219415,0,1,0.0,0,13,0.0,-1.0
717,6031797,Casa de pueblo,120.0,0,0,0,0,61300.0,-9.049999999999999,1270.54,4427.0,3.48,0.15,0.15,0.14,0.11,0.12,0.34,0.01,0.01,0.01,0.06,0.53,0.38,0.56,0.22,0.22,0.14,4.22,3.0,0.0,754.29,110313.46,378.0,49.37,3.43,200.0,9.0,51.54,435,17.33,17.87,38.38,4.0,0.4669147603485839,0,1,648.0,1,44,100.91,-0.995369256541012
718,6031798,Piso,88.66,1,1,0,0,111000.0,-8.260000000000002,131.32,16496.0,125.61,0.02,0.02,0.36,0.13,0.18,0.29,0.06,0.0,0.0,0.01,0.57,0.35,0.61,0.02,0.37,0.15,6.79,3.0,0.0,1259.88,149973.64,921.0,50.28,8.19,672.0,72.0,52.61,1388,45.22,21.29,72.56,10.0,0.3138551198257081,0,1,734.0,1,46,102.89,-0.9916520407678376
719,6031805,Piso,89.42,2,0,0,0,82300.0,-9.06,2508.98,6813.0,2.72,0.05,0.05,0.16,0.07,0.08,0.6,0.01,0.01,0.0,0.03,0.51,0.43,0.0,0.0,1.0,0.12,3.92,4.5,-1.0,1254.93,137915.5,1155.0,47.91,5.53,335.0,264.0,51.26,501,15.93,13.32,70.11,9.0,0.47420213023480995,0,1,624.0,1,46,99.16999999999999,-0.9933265241770165
720,6031811,Piso,85.0,1,0,0,0,42700.0,-9.92,45.82,5963.0,130.15,0.18,0.18,0.23,0.11,0.08,0.22,0.02,0.0,0.01,0.02,0.44,0.51,0.0,0.0,0.0,0.21,8.27,3.5,0.0,714.98,104045.88,774.0,48.75,4.23,665.0,15.0,50.42,546,29.3,11.63,57.1,7.0,0.5308257080610022,0,1,909.0,1,46,99.17,-0.9951718132310816
721,6031815,Casa de pueblo,147.0,1,0,0,0,62800.0,-9.120000000000001,11230.88,9588.0,0.85,0.21,0.21,0.21,0.11,0.1,0.16,0.02,0.02,0.01,0.06,0.44,0.46,0.25,0.75,0.0,0.11,5.76,4.0,-0.5,693.07,98207.71,540.0,48.96,4.19,431.08,24.0,51.75,276,10.42,10.27,52.39,6.0,0.4669892883079157,0,1,832.0,1,46,100.71000000000001,-0.9956499252008448
722,6031818,Piso,95.0,2,0,0,0,139000.0,-8.55,73.78,9549.0,129.42,0.09,0.09,0.2,0.19,0.15,0.27,0.03,0.0,0.0,0.02,0.56,0.39,0.7,0.15,0.15,0.21,4.29,3.0,0.0,1491.13,231015.62,693.0,49.99,5.44,569.08,168.0,50.95,436,20.08,29.12,105.38,6.0,0.3923671023965141,0,1,678.0,1,46,100.94,-0.9936664114108957
723,6031822,Garaje,10.96,0,0,0,0,12500.0,0.0,50.16,14616.0,291.38,0.11,0.11,0.23,0.12,0.25,0.18,0.03,0.0,0.01,0.01,0.53,0.41,0.8,0.02,0.18,0.1,6.2,1.5,0.0,1024.89,114623.89,1560.0,48.97,4.5,435.71,93.0,52.84,75,7.14,20.98,101.8,3.0,0.4712360203340595,0,1,248.0,1,45,101.81,-0.9900499717039344
724,6031823,Nave,462.01,0,0,0,0,153000.0,-13.020000000000001,282.02,4395.0,15.58,0.18,0.18,0.25,0.13,0.12,0.13,0.02,0.01,0.01,0.01,0.5,0.45,0.0,1.0,0.0,0.15,8.27,1.0,0.0,610.61,78230.32,459.0,49.19,5.8,392.17,12.0,51.61,15,33.33,43.33,59.17,3.0,0.2925504720406681,0,1,1820.0,1,23,100.8,-0.9957668374209965
725,6031826,Garaje,15.0,0,0,0,0,7800.0,-3.6999999999999997,763.39,22805.0,29.87,0.03,0.03,0.28,0.22,0.21,0.24,0.03,0.02,0.01,0.04,0.47,0.43,0.47,0.15,0.38,0.19,4.7,5.0,0.0,1190.55,201253.33,1107.0,49.79,5.89,882.89,138.0,51.88,235,19.77,17.25,134.36,3.0,0.4118732752360204,0,1,541.0,1,42,101.67,-0.9974161918215216
726,6031830,Local,75.0,0,0,0,0,42400.0,-9.98,1579.41,40655.0,25.74,0.09,0.09,0.17,0.18,0.16,0.31,0.02,0.01,0.01,0.01,0.4,0.54,0.5,0.33,0.17,0.11,4.96,3.0,0.0,766.07,112541.0,3198.0,48.61,3.93,504.0,111.0,51.33,118,6.45,15.02,93.23,7.0,0.5496112667289138,0,1,975.0,1,38,99.94,-0.9949766455484372
727,6031837,Local,169.84,1,0,0,0,72400.0,-9.049999999999999,44.82,4981.0,111.13,0.13,0.13,0.31,0.11,0.11,0.21,0.02,0.0,0.01,0.02,0.59,0.36,1.0,0.0,0.0,0.11,5.82,3.0,0.0,797.77,101517.94,738.0,48.42,3.53,493.78,39.0,51.23,118,13.16,19.89,104.6,5.0,0.4058952069716776,0,1,581.0,1,46,99.65,-0.9958009041456259
728,6031847,Garaje,23.2,0,0,0,0,12300.0,0.0,191.32,6419.0,33.55,0.0,0.0,0.23,0.05,0.09,0.62,0.02,0.0,0.0,0.05,0.62,0.31,0.0,0.0,0.0,0.11,10.6,5.0,-1.0,1055.73,185895.6,819.0,49.6,5.25,478.0,15.0,52.56,373,26.39,26.01,60.41,1.0,0.36170152505446623,0,1,0.0,0,45,102.16,-0.9971480098840796
729,6031849,Piso,116.0,2,1,0,0,66300.0,0.0,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,159,17.19,14.42,84.12,5.0,0.4394400871459695,0,1,916.0,1,15,0.0,-0.9952080878803437
730,6031850,Local,330.0,2,1,0,0,160000.0,-9.09,3274.14,3757.0,1.15,0.03,0.03,0.15,0.21,0.16,0.42,0.0,0.0,0.0,0.13,0.48,0.38,0.14,0.57,0.29,0.23,6.46,3.0,0.0,1358.28,153559.93,588.0,48.67,6.69,1157.5,45.0,51.01,298,19.33,24.85,107.11,10.0,0.4768352941176471,0,1,722.0,1,46,99.68,-0.9968426106677147
731,6031851,Trastero,45.31,0,0,0,0,12900.0,0.0,2413.85,13198.0,5.47,0.16,0.16,0.18,0.14,0.1,0.27,0.01,0.01,0.01,0.07,0.44,0.47,0.0,1.0,0.0,0.14,4.06,2.5,1.0,757.53,128698.64,1764.0,48.77,3.29,449.58,120.0,52.79,42,4.55,14.77,55.34,4.0,0.450473311546841,0,1,131.0,1,46,101.56,-0.9977878137402655
732,6031852,Local,76.5,0,0,0,0,44700.0,-9.879999999999999,23.01,3252.0,141.31,0.08,0.08,0.33,0.04,0.2,0.28,0.03,0.01,0.01,0.02,0.43,0.5,0.69,0.0,0.31,0.14,5.72,3.0,0.0,822.36,110240.91,246.0,50.22,3.99,398.0,24.0,51.2,314,10.46,14.55,68.86,3.0,0.4515054466230937,0,1,108.0,1,46,101.42,-0.9946996652559363
733,6031857,Piso,120.0,2,0,0,0,107000.0,-4.46,35.28,6821.0,193.35,0.32,0.32,0.18,0.08,0.05,0.04,0.09,0.0,0.09,0.03,0.53,0.26,0.47,0.33,0.2,0.23,3.91,5.0,0.0,1288.72,236208.33,1446.0,49.32,5.59,840.57,195.0,51.19,2928,34.24,9.77,55.09,10.0,0.4949519607843137,0,1,913.0,1,46,100.50999999999999,-0.9962250837357571
734,6031861,Piso,82.0,2,0,0,0,63100.0,-5.54,763.39,22805.0,29.87,0.03,0.03,0.28,0.22,0.21,0.24,0.03,0.02,0.01,0.04,0.47,0.43,0.47,0.15,0.38,0.19,4.7,5.0,0.0,1190.55,201253.33,1107.0,49.79,5.89,882.89,138.0,51.88,20,30.0,53.75,137.82,0.0,0.0,0,0,0.0,0,37,101.67,-0.9961764001861636
735,6031864,Piso,9999.0,1,0,0,0,109000.0,-21.01,763.39,22805.0,29.87,0.03,0.03,0.28,0.22,0.21,0.24,0.03,0.02,0.01,0.04,0.47,0.43,0.47,0.15,0.38,0.19,4.7,5.0,0.0,1190.55,201253.33,1107.0,49.79,5.89,882.89,138.0,51.88,946,44.97,24.51,47.15,5.0,0.4929797385620914,0,1,1161.0,1,46,101.67,-0.9999458339888884
736,6031865,Piso,80.0,1,1,0,0,52900.0,-9.11,1036.87,16163.0,15.59,0.12,0.12,0.23,0.12,0.14,0.27,0.02,0.01,0.01,0.05,0.44,0.46,0.24,0.71,0.06,0.21,4.28,5.0,0.0,1244.09,226551.56,987.0,49.95,5.99,781.73,144.0,51.49,471,31.33,11.36,50.95,3.0,0.4074745824255629,0,1,0.0,0,40,101.44,-0.997081238372404
737,6031866,Piso,82.0,1,0,0,0,63900.0,-14.000000000000002,2310.93,20891.0,9.04,0.09,0.09,0.29,0.14,0.14,0.25,0.02,0.03,0.01,0.05,0.44,0.44,0.48,0.37,0.15,0.13,5.06,5.0,0.0,997.3,142249.12,1461.0,49.73,5.81,628.72,108.0,52.04,259,7.14,13.88,32.4,10.0,0.4347507625272331,0,1,643.0,1,46,101.77,-0.9945218058805361
738,6031871,Garaje,30.0,0,0,0,0,13100.0,0.0,5750.19,21649.0,3.76,0.05,0.05,0.16,0.16,0.21,0.38,0.01,0.01,0.02,0.11,0.42,0.44,0.58,0.08,0.33,0.25,4.84,3.3333333333333304,0.0,1070.95,166040.62,2169.0,49.64,4.75,645.87,213.0,51.79,21,10.71,30.71,125.0,3.0,0.5617654320987654,0,1,161.0,1,43,101.43,-0.9973701214397618
739,6031872,Garaje,30.0,0,0,0,0,13100.0,0.0,5750.19,21649.0,3.76,0.05,0.05,0.16,0.16,0.21,0.38,0.01,0.01,0.02,0.11,0.42,0.44,0.58,0.08,0.33,0.25,4.84,3.3333333333333304,0.0,1070.95,166040.62,2169.0,49.64,4.75,645.87,213.0,51.79,56,64.58,65.5,69.65,3.0,0.5617654320987654,0,1,161.0,1,45,101.43,-0.9973701214397618
740,6031882,Nave,500.0,0,0,0,0,89400.0,-9.15,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,19,0.0,2.38,287.79,3.0,0.5166234567901234,0,1,713.0,1,6,0.0,-0.9985009337723775
741,6031884,Nave,210.0,0,0,0,0,94700.0,-9.81,1584.19,7430.0,4.69,0.05,0.05,0.21,0.12,0.14,0.44,0.01,0.01,0.02,0.06,0.42,0.48,0.56,0.11,0.33,0.1,5.82,2.5,0.0,897.3,114585.0,1206.0,48.73,5.33,481.31,33.0,50.11,99,6.67,21.06,112.96,4.0,0.5197293028322441,0,1,1361.0,1,39,98.84,-0.9960644728284471
742,6031895,Garaje,28.2,0,0,0,0,7800.0,-9.3,1972.03,18878.0,9.57,0.1,0.1,0.07,0.15,0.25,0.32,0.01,0.0,0.0,0.08,0.58,0.32,0.6,0.18,0.22,0.19,4.92,3.5,0.6,1018.37,138540.41,3768.0,48.9,4.81,640.84,441.0,50.79,37,5.26,15.79,37.67,2.0,0.5397848583877995,0,1,254.0,1,42,99.69,-0.9980035013272962
743,6031896,Piso,71.15,1,0,0,0,86300.0,-8.39,1223.31,9797.0,8.01,0.25,0.25,0.11,0.03,0.12,0.24,0.02,0.05,0.02,0.15,0.57,0.19,0.17,0.5,0.33,0.17,6.8,3.0,0.0,1249.39,160518.33,441.0,50.35,8.33,750.0,9.0,52.16,3145,57.88,17.38,37.89,4.0,0.5554196623093681,0,1,728.0,1,46,102.50999999999999,-0.9924436640434035
744,6031907,Garaje,23.38,0,0,0,0,5800.0,0.0,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,4,0.0,0.0,28.67,1.0,0.5302581699346406,0,1,182.0,1,14,0.0,-0.9980174298309972
745,6031908,Garaje,23.38,0,0,0,0,5800.0,0.0,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,3,0.0,66.67,30.0,1.0,0.5302581699346406,0,1,182.0,1,0,0.0,-0.9980174298309972
746,6031909,Garaje,23.38,0,0,0,0,5800.0,0.0,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,1,0.0,0.0,33.0,1.0,0.5302581699346406,0,1,182.0,1,0,0.0,-0.9980174298309972
747,6031910,Garaje,23.38,0,0,0,0,5800.0,0.0,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,2,0.0,0.0,16.0,1.0,0.5302581699346406,0,1,182.0,1,0,0.0,-0.9980174298309972
748,6031911,Garaje,23.38,0,0,0,0,5800.0,0.0,1810.64,2147.0,1.19,0.17,0.17,0.15,0.17,0.14,0.19,0.01,0.02,0.01,0.11,0.39,0.46,0.0,0.0,0.0,0.12,5.02,2.0,-1.0,682.21,92372.27,366.0,49.49,3.08,375.0,12.0,53.37,4,0.0,16.67,65.67,1.0,0.5302581699346406,0,1,182.0,1,24,102.86,-0.9973143966472254
