,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_ind_elasticidad,IDEA_ind_liquidez,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,image_brightness,piscina,has_image,Num_anun_pro,Num_anunciosCP,im_size,bordes,descr_len,has_description,active_week,indicador_demanda_zona,diff_precio_zona,HY_tipo_Almacén,HY_tipo_Casa de pueblo,HY_tipo_Chalet,HY_tipo_Garaje,HY_tipo_Local,HY_tipo_Nave,HY_tipo_Oficina,HY_tipo_Otro,HY_tipo_Piso,HY_tipo_Solar,HY_tipo_Trastero
1425,92.36,2,0,1,0,79700.0,-10.35,13014.38,2907.0,0.22,0.24,0.24,0.11,0.08,0.09,0.23,0.01,0.01,0.0,0.06,0.46,0.46,0.33,0.58,0.08,0.14,5.13,3.0,-1.0,801.34,111331.67,270.0,49.59,3.9,482.14,27.0,51.45,61,2.94,7.35,41.52,6.0,0.5377652505446623,0,1,1347.0,7,304719.0,655.1666666666666,1030.0,1,46,101.04,-0.9922490368255691,0,0,0,0,0,0,0,0,1,0,0
1426,9500.0,0,0,0,0,659000.0,-65.85,7012.65,10922.0,1.56,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.38,3.33,2.3333333333333304,0.0,1412.11,295816.94,2925.0,49.61,5.91,836.36,114.0,51.64,558,31.55,20.87,96.34,8.0,0.5681209150326797,0,1,794.0,20,220770.5,981.5,694.0,1,46,101.25,-0.999765502201961,0,0,0,0,0,0,0,0,0,1,0
1427,47.82,1,0,0,0,76300.0,-9.06,150.59,14065.0,93.4,0.19,0.19,0.11,0.07,0.1,0.34,0.01,0.0,0.0,0.01,0.49,0.48,0.68,0.02,0.3,0.11,6.18,4.0,0.0,833.44,120627.22,2289.0,48.46,5.2,445.71,99.0,51.74,169,24.36,12.46,37.36,6.0,0.3927116920842411,0,1,1347.0,63,169100.0,612.5,1132.0,1,46,100.2,-0.9867727474073417,0,0,0,0,0,0,0,0,1,0,0
1428,38.05,0,0,0,0,6400.0,-9.86,1109.04,9026.0,8.14,0.2,0.2,0.12,0.09,0.12,0.25,0.01,0.0,0.0,0.03,0.52,0.43,0.0,0.0,0.0,0.19,7.35,4.5,-1.0,689.22,84242.06,1011.0,49.24,6.08,565.0,30.0,51.41,27,18.75,24.33,25.91,3.0,0.4146347131445171,0,1,1347.0,62,135550.66666666663,1003.3333333333335,456.0,1,45,100.65,-0.9980033757817899,0,0,0,1,0,0,0,0,0,0,0
1429,38.05,0,0,0,0,6400.0,-9.86,1109.04,9026.0,8.14,0.2,0.2,0.12,0.09,0.12,0.25,0.01,0.0,0.0,0.03,0.52,0.43,0.0,0.0,0.0,0.19,7.35,4.5,-1.0,689.22,84242.06,1011.0,49.24,6.08,565.0,30.0,51.41,4,0.0,0.0,108.25,3.0,0.4146347131445171,0,1,1347.0,62,135550.66666666663,1003.3333333333335,456.0,1,11,100.65,-0.9980033757817899,0,0,0,1,0,0,0,0,0,0,0
1430,38.05,0,0,0,0,6400.0,-9.86,1109.04,9026.0,8.14,0.2,0.2,0.12,0.09,0.12,0.25,0.01,0.0,0.0,0.03,0.52,0.43,0.0,0.0,0.0,0.19,7.35,4.5,-1.0,689.22,84242.06,1011.0,49.24,6.08,565.0,30.0,51.41,5,0.0,0.0,5.89,3.0,0.4146347131445171,0,1,1347.0,62,135550.66666666663,1003.3333333333335,456.0,1,13,100.65,-0.9980033757817899,0,0,0,1,0,0,0,0,0,0,0
1431,38.05,0,0,0,0,6400.0,-9.86,1109.04,9026.0,8.14,0.2,0.2,0.12,0.09,0.12,0.25,0.01,0.0,0.0,0.03,0.52,0.43,0.0,0.0,0.0,0.19,7.35,4.5,-1.0,689.22,84242.06,1011.0,49.24,6.08,565.0,30.0,51.41,14,33.33,37.78,90.85,3.0,0.4146347131445171,0,1,1347.0,62,135550.66666666663,1003.3333333333335,456.0,1,28,100.65,-0.9980033757817899,0,0,0,1,0,0,0,0,0,0,0
1432,38.05,0,0,0,0,6400.0,-9.86,1109.04,9026.0,8.14,0.2,0.2,0.12,0.09,0.12,0.25,0.01,0.0,0.0,0.03,0.52,0.43,0.0,0.0,0.0,0.19,7.35,4.5,-1.0,689.22,84242.06,1011.0,49.24,6.08,565.0,30.0,51.41,6,20.0,40.0,5.0,3.0,0.4146347131445171,0,1,1347.0,62,135550.66666666663,1003.3333333333335,456.0,1,19,100.65,-0.9980033757817899,0,0,0,1,0,0,0,0,0,0,0
1433,38.05,0,0,0,0,6400.0,-9.86,1109.04,9026.0,8.14,0.2,0.2,0.12,0.09,0.12,0.25,0.01,0.0,0.0,0.03,0.52,0.43,0.0,0.0,0.0,0.19,7.35,4.5,-1.0,689.22,84242.06,1011.0,49.24,6.08,565.0,30.0,51.41,8,0.0,0.0,13.93,3.0,0.4146347131445171,0,1,1347.0,62,135550.66666666663,1003.3333333333335,456.0,1,13,100.65,-0.9980033757817899,0,0,0,1,0,0,0,0,0,0,0
1434,38.05,0,0,0,0,6400.0,-9.86,1109.04,9026.0,8.14,0.2,0.2,0.12,0.09,0.12,0.25,0.01,0.0,0.0,0.03,0.52,0.43,0.0,0.0,0.0,0.19,7.35,4.5,-1.0,689.22,84242.06,1011.0,49.24,6.08,565.0,30.0,51.41,10,0.0,28.57,9.36,3.0,0.4146347131445171,0,1,1347.0,62,135550.66666666663,1003.3333333333335,456.0,1,29,100.65,-0.9980033757817899,0,0,0,1,0,0,0,0,0,0,0
1435,78.76,1,0,0,0,128000.0,0.0,363.62,193.0,0.53,0.0,0.0,0.07,0.3,0.36,0.27,0.01,0.0,0.0,0.01,0.6,0.38,0.29,0.29,0.43,0.23,4.24,3.0,0.0,1744.37,187148.53,1347.0,49.04,6.22,599.67,126.0,52.17,20,8.33,10.42,60.49,2.0,0.33509204793028324,0,1,794.0,6,224328.0,948.0,566.0,1,32,101.21000000000001,-0.9913160394473518,0,0,0,0,0,0,0,0,1,0,0
1436,40.56,1,0,0,0,30700.0,-9.17,1927.61,977.0,0.51,0.23,0.23,0.14,0.17,0.12,0.11,0.01,0.0,0.0,0.02,0.5,0.47,0.0,1.0,0.0,0.11,5.64,5.0,-1.0,716.45,262017.5,72.0,47.21,4.57,524.14,60.0,48.21,80,10.61,16.92,138.43,2.0,0.5330196078431373,0,1,1347.0,7,362182.0,742.5,0.0,0,45,95.42,-0.9971112488552971,0,0,0,0,0,0,0,0,1,0,0
1437,52.99,1,0,0,0,40100.0,-9.07,1927.61,977.0,0.51,0.23,0.23,0.14,0.17,0.12,0.11,0.01,0.0,0.0,0.02,0.5,0.47,0.0,1.0,0.0,0.11,5.64,5.0,-1.0,716.45,262017.5,72.0,47.21,4.57,524.14,60.0,48.21,23,7.14,7.14,49.28,2.0,0.5330196078431373,0,1,1347.0,7,362182.0,742.5,0.0,0,43,95.42,-0.9971118472775522,0,0,0,0,0,0,0,0,1,0,0
1438,56.07,1,0,0,0,42400.0,-9.21,1927.61,977.0,0.51,0.23,0.23,0.14,0.17,0.12,0.11,0.01,0.0,0.0,0.02,0.5,0.47,0.0,1.0,0.0,0.11,5.64,5.0,-1.0,716.45,262017.5,72.0,47.21,4.57,524.14,60.0,48.21,15,0.0,0.0,18.25,2.0,0.5330196078431373,0,1,1347.0,7,362182.0,742.5,0.0,0,43,95.42,-0.997113942350682,0,0,0,0,0,0,0,0,1,0,0
1439,32.14,0,0,0,0,10600.0,0.0,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,4,0.0,33.33,6.0,2.0,0.5192706971677561,0,1,1347.0,120,319824.5,892.0,498.0,1,7,92.93,-0.9972348843613444,0,0,0,1,0,0,0,0,0,0,0
1440,32.14,0,0,0,0,8700.0,-4.3999999999999995,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,3,0.0,0.0,61.67,2.0,0.5007412854030502,0,1,1347.0,120,277739.0,896.0,498.0,1,14,92.93,-0.9977305182965752,0,0,0,1,0,0,0,0,0,0,0
1441,32.14,0,0,0,0,8700.0,-4.3999999999999995,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,3,0.0,66.67,0.67,2.0,0.5004972766884532,0,1,1347.0,120,208786.0,893.5,498.0,1,5,92.93,-0.9977305182965752,0,0,0,1,0,0,0,0,0,0,0
1442,32.14,0,0,0,0,8700.0,-4.3999999999999995,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,1,0.0,0.0,1.0,2.0,0.5007412854030502,0,1,1347.0,120,277739.0,896.0,498.0,1,0,92.93,-0.9977305182965752,0,0,0,1,0,0,0,0,0,0,0
1443,111.79,2,0,1,1,89500.0,-13.11,2995.83,5415.0,1.81,0.11,0.11,0.18,0.13,0.12,0.34,0.01,0.0,0.0,0.03,0.51,0.44,0.0,0.75,0.25,0.14,6.52,5.0,-1.0,1065.32,143747.78,849.0,48.63,9.37,843.2,138.0,50.05,116,11.76,12.91,87.09,8.0,0.4331437908496733,0,1,1347.0,12,175029.0,506.0,1398.0,1,43,98.68,-0.9944304650590883,0,0,0,0,0,0,0,0,1,0,0
1444,93.59,2,0,0,0,81200.0,-9.07,35.28,6821.0,193.35,0.32,0.32,0.18,0.08,0.05,0.04,0.09,0.0,0.09,0.03,0.53,0.26,0.47,0.33,0.2,0.23,3.91,5.0,0.0,1288.72,236208.33,1446.0,49.32,5.59,840.57,195.0,51.19,1556,34.2,16.6,115.75,8.0,0.4248266612200436,0,1,1347.0,60,195638.75,578.25,966.0,1,46,100.50999999999999,-0.9963269116659377,0,0,0,0,0,0,0,0,1,0,0
1445,107.0,2,0,1,0,75900.0,-9.1,13014.38,2907.0,0.22,0.24,0.24,0.11,0.08,0.09,0.23,0.01,0.01,0.0,0.06,0.46,0.46,0.33,0.58,0.08,0.14,5.13,3.0,-1.0,801.34,111331.67,270.0,49.59,3.9,482.14,27.0,51.45,85,0.0,14.24,65.27,6.0,0.5423120915032679,0,1,1347.0,7,189786.5,636.8333333333334,1030.0,1,45,101.04,-0.9936285353988445,0,0,0,0,0,0,0,0,1,0,0
1446,151.17,2,0,0,1,63400.0,-9.04,73.09,463.0,6.33,0.19,0.19,0.14,0.15,0.06,0.27,0.0,0.04,0.01,0.1,0.57,0.27,0.0,0.0,0.0,0.12,4.73,3.0,0.0,697.14,99370.0,36.0,47.42,4.64,565.0,54.0,48.21,650,22.68,16.69,74.14,7.0,0.4167989417989418,1,1,794.0,2,388491.4285714286,689.4285714285713,1065.0,1,46,95.63,-0.995779456750712,0,0,1,0,0,0,0,0,0,0,0
1447,105.85,2,0,1,1,73500.0,-9.030000000000001,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,154,13.89,19.2,126.77,10.0,0.4913176470588235,0,1,1347.0,32,206710.2,660.7,779.0,1,42,100.94,-0.99574962262992,0,0,0,0,0,0,0,0,1,0,0
1448,83.42,2,0,1,1,61000.0,-32.75,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,86,10.53,15.49,69.15,10.0,0.4913176470588235,0,1,1347.0,32,206710.2,660.7,760.0,1,44,100.94,-0.9955239939651331,0,0,0,0,0,0,0,0,1,0,0
1449,53.24,1,0,1,1,57900.0,-9.11,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,31,0.0,19.79,136.89,10.0,0.4703098039215686,0,1,1347.0,32,200485.4,590.0,770.0,1,42,100.94,-0.9933431076977387,0,0,0,0,0,0,0,0,1,0,0
1450,73.64,2,0,1,1,53800.0,-8.97,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,63,21.58,18.49,107.77,10.0,0.4913176470588236,0,1,1347.0,32,206710.2,660.7,760.0,1,40,100.94,-0.9955280235304097,0,0,0,0,0,0,0,0,1,0,0
1451,87.98,2,0,1,1,64500.0,-9.030000000000001,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,44,15.0,10.71,76.35,10.0,0.4913176470588236,0,1,1347.0,32,206710.2,660.7,760.0,1,44,100.94,-0.995512476138179,0,0,0,0,0,0,0,0,1,0,0
1452,268.0,3,0,0,1,309000.0,-9.120000000000001,805.24,440.0,0.55,0.0,0.0,0.42,0.26,0.12,0.2,0.0,0.0,0.0,0.13,0.44,0.43,1.0,0.0,0.0,0.31,3.8,3.0,0.0,1145.07,238400.0,366.0,48.41,5.54,870.0,21.0,50.9,1035,28.54,11.36,55.56,7.0,0.5808974478680361,0,1,2080.0,18,228874.0,636.1428571428571,626.0,1,46,99.31,-0.9951636532104577,0,0,1,0,0,0,0,0,0,0,0
1453,9.9,0,0,0,0,7600.0,-21.65,4188.66,13182.0,3.15,0.05,0.05,0.15,0.14,0.12,0.49,0.04,0.0,0.01,0.05,0.49,0.4,0.37,0.37,0.26,0.19,4.28,2.0,0.0,1381.13,203002.0,966.0,48.91,6.58,470.25,36.0,52.63,72,3.85,4.58,21.68,2.0,0.4985261437908497,0,1,534.0,12,269122.5,706.5,237.0,1,43,101.53999999999999,-0.9962183783032839,0,0,0,1,0,0,0,0,0,0,0
1454,9.9,0,0,0,0,7600.0,-21.65,4188.66,13182.0,3.15,0.05,0.05,0.15,0.14,0.12,0.49,0.04,0.0,0.01,0.05,0.49,0.4,0.37,0.37,0.26,0.19,4.28,2.0,0.0,1381.13,203002.0,966.0,48.91,6.58,470.25,36.0,52.63,150,16.67,23.45,25.07,3.0,0.5764491648511256,0,1,534.0,12,262262.33333333326,620.6666666666666,237.0,1,46,101.53999999999999,-0.9962183783032839,0,0,0,1,0,0,0,0,0,0,0
1455,58.0,1,0,0,0,49200.0,-20.39,39.82,15642.0,392.86,0.1,0.1,0.53,0.11,0.07,0.09,0.04,0.0,0.0,0.02,0.7,0.23,0.67,0.17,0.17,0.25,7.62,3.5,1.0,1393.17,189497.69,1608.0,50.78,6.65,850.0,384.0,52.72,990,38.9,18.45,52.37,8.0,0.4161718409586057,0,1,2080.0,11,317361.75,543.125,669.0,1,46,103.5,-0.9955235556588107,0,0,0,0,0,0,0,0,1,0,0
1456,73.1,1,0,0,0,95300.0,0.0,112.6,760.0,6.75,0.0,0.0,0.01,0.03,0.41,0.55,0.0,0.01,0.0,0.01,0.51,0.47,0.5,0.5,0.0,0.12,5.79,3.0,0.0,1438.74,137598.89,138.0,49.9,6.39,592.86,24.0,51.55,388,18.6,17.35,53.1,10.0,0.5589686274509804,1,1,1768.0,69,201759.2,862.9,1036.0,1,40,101.44999999999999,-0.9905254063426571,0,0,0,0,0,0,0,0,1,0,0
1457,7.78,0,0,0,0,2500.0,-3.85,6689.57,3430.0,0.51,0.09,0.09,0.13,0.1,0.22,0.37,0.01,0.01,0.01,0.09,0.55,0.33,0.0,0.0,0.0,0.21,5.15,1.5,-1.0,1086.53,164768.33,426.0,49.19,7.15,710.71,51.0,50.94,56,16.67,29.44,42.32,3.0,0.445263253449528,0,1,534.0,21,205175.0,806.6666666666665,232.0,1,45,100.13,-0.9980497662328346,0,0,0,0,0,0,0,0,0,0,1
1458,103.0,2,0,0,0,120000.0,-26.700000000000003,6689.57,3430.0,0.51,0.09,0.09,0.13,0.1,0.22,0.37,0.01,0.01,0.01,0.09,0.55,0.33,0.0,0.0,0.0,0.21,5.15,1.5,-1.0,1086.53,164768.33,426.0,49.19,7.15,710.71,51.0,50.94,59,0.0,13.62,115.08,10.0,0.4749432461873638,0,1,534.0,21,275009.2,614.9,1128.0,1,44,100.13,-0.9929291718639783,0,0,0,0,0,0,0,0,1,0,0
1459,88.0,1,0,0,0,46800.0,0.0,4696.88,3024.0,0.64,0.23,0.23,0.16,0.2,0.06,0.11,0.01,0.16,0.0,0.08,0.56,0.19,0.0,1.0,0.0,0.1,5.85,3.0,0.0,468.66,95854.17,138.0,48.61,2.55,260.0,3.0,51.79,129,3.33,8.65,58.27,8.0,0.4828090958605664,0,1,2080.0,4,209775.875,725.0,695.0,1,46,100.4,-0.9944517992089632,0,1,0,0,0,0,0,0,0,0,0
1460,148.59,1,0,0,0,81200.0,-8.35,4009.46,2701.0,0.67,0.23,0.23,0.11,0.16,0.13,0.14,0.01,0.0,0.0,0.12,0.6,0.26,0.5,0.0,0.5,0.24,3.25,2.0,0.0,910.02,246899.09,123.0,47.17,5.75,575.0,3.0,48.21,1118,20.96,8.38,28.1,3.0,0.3953583877995643,0,1,534.0,2,314957.33333333326,462.0,597.0,1,46,95.38,-0.9977866659906711,0,1,0,0,0,0,0,0,0,0,0
1461,58.57,1,0,0,0,35500.0,-9.21,470.65,10606.0,22.53,0.14,0.14,0.21,0.11,0.12,0.29,0.02,0.0,0.01,0.02,0.5,0.45,0.2,0.8,0.0,0.14,6.5,3.0,0.0,1064.76,147508.53,594.0,49.84,6.05,500.0,39.0,52.09,1051,18.42,13.61,62.64,9.0,0.4880336480271121,0,1,2080.0,6,167649.77777777778,499.4444444444445,792.0,1,46,101.93,-0.9958910013935904,0,0,0,0,0,0,0,0,1,0,0
1462,66.0,1,0,0,0,46900.0,0.0,538.67,9488.0,17.61,0.16,0.16,0.12,0.06,0.12,0.38,0.02,0.01,0.01,0.02,0.5,0.45,0.71,0.13,0.16,0.1,6.27,4.0,0.0,817.51,121112.94,984.0,49.58,4.19,524.29,69.0,51.43,52,7.69,16.78,117.97,7.0,0.4381507936507936,0,1,2080.0,11,166343.14285714287,753.4285714285713,957.0,1,33,101.00999999999999,-0.9941326991103836,0,0,0,0,0,0,0,0,1,0,0
1463,92.32,1,0,0,0,44000.0,-9.09,23.32,5429.0,232.83,0.08,0.08,0.64,0.09,0.06,0.06,0.05,0.01,0.0,0.02,0.72,0.21,1.0,0.0,0.0,0.2,10.59,1.0,0.0,692.06,96323.0,597.0,49.65,4.95,496.25,21.0,51.22,1113,15.12,10.68,42.14,8.0,0.4304488017429194,0,1,2080.0,19,243704.0,697.75,927.0,1,46,100.87,-0.9950520320215933,0,0,0,0,0,0,0,0,1,0,0
1464,104.5,1,0,0,0,51200.0,-24.04,994.47,3766.0,3.79,0.21,0.21,0.1,0.09,0.11,0.28,0.01,0.0,0.0,0.08,0.47,0.43,0.0,0.0,0.0,0.13,5.27,5.0,-1.0,737.14,115111.78,609.0,47.79,4.42,557.14,24.0,51.08,204,13.59,11.1,66.85,10.0,0.4243075163398693,0,1,2080.0,3,187252.0,626.2,1025.0,1,45,98.87,-0.9957436836342028,0,1,0,0,0,0,0,0,0,0,0
1465,96.0,2,0,0,0,93700.0,0.0,16524.73,1696.0,0.1,0.15,0.15,0.19,0.15,0.19,0.17,0.01,0.0,0.0,0.02,0.69,0.27,0.0,0.33,0.67,0.12,4.63,2.0,0.0,921.87,115127.27,48.0,44.72,2.27,250.0,3.0,51.39,249,7.42,7.98,34.8,10.0,0.41420163398692794,0,1,534.0,3,97727.2,742.6,665.0,1,45,96.11,-0.991522063654713,0,0,0,0,0,0,0,0,1,0,0
1466,68.0,1,0,0,0,25800.0,-32.99,77857.25,30174.0,0.39,0.25,0.25,0.11,0.12,0.12,0.14,0.02,0.01,0.0,0.03,0.5,0.43,0.17,0.75,0.08,0.11,4.43,5.0,0.0,650.17,86062.8,1167.0,48.32,3.19,441.43,21.0,50.84,363,19.5,17.19,49.87,9.0,0.41119414185427255,0,1,45.0,2,183242.66666666663,544.3333333333334,874.0,1,46,99.16,-0.9955914545575337,0,0,0,0,0,0,0,0,1,0,0
1467,118.09,1,0,0,0,22700.0,-8.84,23652.83,11607.0,0.49,0.23,0.23,0.15,0.13,0.1,0.15,0.01,0.0,0.01,0.04,0.42,0.52,0.25,0.75,0.0,0.14,3.7,3.0,0.0,710.68,113242.47,318.0,48.06,3.3,438.05,24.0,51.35,1042,24.5,9.14,60.69,5.0,0.6349633986928105,0,1,2080.0,1,243575.4,824.6,907.0,1,46,99.41,-0.9983025249440374,0,1,0,0,0,0,0,0,0,0,0
1468,392.11,6,0,0,1,119400.0,-9.13,5868.67,2774.0,0.47,0.18,0.18,0.16,0.15,0.13,0.2,0.01,0.0,0.0,0.11,0.39,0.49,0.0,1.0,0.0,0.12,6.36,3.0,0.0,706.91,84290.86,807.0,49.18,4.81,493.75,30.0,51.47,267,10.96,13.13,79.16,10.0,0.48749912854030497,0,1,2080.0,5,259856.9,700.9,832.0,1,46,100.65,-0.9963874328899548,0,1,0,0,0,0,0,0,0,0,0
1469,33.0,0,0,0,0,12600.0,0.0,3552.58,5979.0,1.68,0.22,0.22,0.26,0.06,0.12,0.12,0.01,0.01,0.01,0.04,0.44,0.49,0.56,0.17,0.27,0.1,4.52,3.0,0.0,576.99,129637.4,291.0,48.43,3.66,432.14,24.0,51.83,27,15.0,21.67,40.25,3.0,0.5714960058097313,0,1,2080.0,6,327834.0,626.6666666666666,256.0,1,45,100.25999999999999,-0.9970547220029237,0,0,0,1,0,0,0,0,0,0,0
1470,14.7,0,0,0,0,12400.0,0.0,208.49,9877.0,47.37,0.13,0.13,0.12,0.09,0.16,0.37,0.02,0.0,0.0,0.02,0.49,0.46,0.33,0.67,0.0,0.21,5.53,3.6666666666666696,0.0,1047.27,163093.17,1434.0,49.55,4.35,806.6,243.0,51.79,43,2.27,4.77,50.48,2.0,0.5467135076252724,0,1,2080.0,8,252808.5,609.0,288.0,1,41,101.34,-0.9948278801928617,0,0,0,1,0,0,0,0,0,0,0
1471,79.23,1,0,0,0,64300.0,-9.049999999999999,4119.16,27505.0,6.68,0.16,0.16,0.22,0.13,0.14,0.21,0.03,0.01,0.01,0.02,0.47,0.47,0.31,0.14,0.55,0.11,4.99,5.0,0.0,774.21,116351.39,1140.0,49.24,3.38,505.85,93.0,52.1,159,17.69,16.79,145.97,10.0,0.4991899782135077,0,1,2080.0,9,435630.0,606.5,670.0,1,34,101.34,-0.9930249111996517,0,0,0,0,0,0,0,0,1,0,0
1472,118.14,2,0,0,0,108000.0,-9.24,4167.32,19920.0,4.78,0.26,0.26,0.13,0.07,0.1,0.18,0.03,0.0,0.01,0.03,0.46,0.47,0.35,0.29,0.35,0.11,4.65,4.0,0.0,795.01,110229.74,3762.0,49.12,5.85,567.5,93.0,51.27,820,39.79,15.76,79.46,10.0,0.579899128540305,0,1,2080.0,39,364277.6,621.7,1048.0,1,42,100.39,-0.9917066879659389,0,0,0,0,0,0,0,0,1,0,0
1473,104.0,1,0,0,0,78700.0,-9.02,3919.66,4904.0,1.25,0.21,0.21,0.14,0.12,0.1,0.21,0.01,0.01,0.01,0.05,0.47,0.45,0.0,1.0,0.0,0.12,6.19,3.0,0.0,787.98,105596.43,519.0,48.12,4.89,451.25,15.0,51.2,215,4.44,7.77,36.97,7.0,0.507401338313103,0,1,2080.0,11,263890.71428571426,895.4285714285713,600.0,1,46,99.32,-0.9928337466595152,0,0,0,0,0,0,0,0,1,0,0
1474,100.0,1,1,0,0,79600.0,-9.13,301.7,17466.0,57.89,0.13,0.13,0.32,0.14,0.12,0.16,0.03,0.0,0.0,0.02,0.58,0.36,0.45,0.55,0.0,0.16,5.5,1.0,0.0,1123.77,180929.41,1593.0,49.49,5.13,1012.5,129.0,52.02,1866,32.46,11.27,47.38,4.0,0.6027600762527232,0,1,2080.0,75,130351.25,801.0,1014.0,1,46,101.51,-0.995600494137465,0,0,0,0,0,0,0,0,1,0,0
1475,110.0,2,0,0,0,43500.0,-9.0,1563.62,15018.0,9.6,0.09,0.09,0.21,0.21,0.24,0.16,0.03,0.01,0.02,0.08,0.37,0.51,0.67,0.0,0.33,0.1,5.71,3.0,-1.0,577.03,96957.31,723.0,48.83,4.05,487.43,54.0,51.52,307,8.33,5.08,46.76,7.0,0.4833899782135075,0,1,2080.0,27,306514.4285714286,733.1428571428571,870.0,1,46,100.35,-0.9959213539912097,0,0,0,0,0,0,0,0,1,0,0
1476,125.34,2,0,0,0,152000.0,0.0,50.64,9388.0,185.39,0.01,0.01,0.44,0.15,0.27,0.12,0.03,0.0,0.0,0.01,0.53,0.42,0.5,0.17,0.33,0.18,5.24,2.5,0.0,1212.18,172047.22,711.0,50.04,6.55,580.0,111.0,52.09,1322,28.54,23.61,101.25,10.0,0.4446539215686275,0,1,2080.0,18,391260.0,602.0,267.0,1,46,102.13,-0.9929513452641059,0,0,0,0,0,0,0,0,1,0,0
1477,106.99,2,0,0,0,116000.0,0.0,974.79,19215.0,19.71,0.08,0.08,0.39,0.08,0.14,0.22,0.03,0.01,0.02,0.02,0.55,0.36,0.67,0.15,0.17,0.13,5.41,2.5,1.0,1040.9,173326.47,2346.0,49.31,4.69,675.58,141.0,52.23,148,51.88,49.14,80.34,5.0,0.5103067538126362,0,1,2080.0,20,102475.2,757.0,2016.0,1,46,101.53999999999999,-0.9937446745560841,0,0,0,0,0,0,0,0,1,0,0
1478,82.21,1,0,0,0,56000.0,-9.09,443.18,3854.0,8.7,0.14,0.14,0.17,0.07,0.12,0.35,0.01,0.01,0.01,0.02,0.49,0.46,0.5,0.5,0.0,0.15,5.01,3.0,0.0,964.0,157700.0,459.0,49.92,5.65,620.0,27.0,52.17,602,14.83,6.13,46.73,7.0,0.6226655773420479,0,1,2080.0,18,228532.2857142857,819.8571428571429,1181.0,1,46,102.09,-0.9956805178318637,0,0,0,0,0,0,0,0,1,0,0
