,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,piscina,has_image,descr_len,has_description,active_week,diff_precio_zona
1147,6034216,Piso,55.26,1,0,0,0,46300.0,-9.22,349.91,6514.0,18.62,0.05,0.05,0.02,0.06,0.22,0.61,0.01,0.0,0.0,0.05,0.47,0.47,0.0,1.0,0.0,0.13,4.96,879.1,109004.5,2022.0,48.47,4.11,467.21,132.0,51.24,606,23.0,10.55,48.02,4.0,0,1,898.0,1,46,-0.9923135521801824
1148,6034222,Local,257.41,0,0,0,0,95800.0,-9.62,3985.37,8938.0,2.24,0.16,0.16,0.1,0.18,0.13,0.27,0.02,0.01,0.0,0.04,0.67,0.25,0.66,0.1,0.23,0.13,7.52,670.88,98147.0,1128.0,47.4,5.36,606.25,9.0,50.85,139,16.43,22.76,106.09,3.0,0,1,481.0,1,46,-0.9962080459575268
1149,6034235,Piso,123.0,1,0,0,1,65300.0,-3.9699999999999998,2374.73,5121.0,2.16,0.05,0.05,0.03,0.07,0.25,0.55,0.01,0.0,0.0,0.05,0.47,0.47,0.25,0.5,0.25,0.12,5.77,807.36,106922.78,1335.0,48.29,4.0,604.62,36.0,50.92,1054,15.14,13.07,79.76,6.0,0,1,913.0,1,46,-0.9950347876388634
1150,6034243,Piso,65.0,1,0,0,0,83900.0,0.0,7888.37,2896.0,0.37,0.25,0.25,0.05,0.06,0.08,0.31,0.01,0.0,0.0,0.02,0.67,0.3,0.5,0.0,0.5,0.13,4.18,966.7,137836.92,558.0,48.75,7.95,450.07,21.0,50.86,64,1.72,5.86,67.78,6.0,0,1,823.0,1,44,-0.990635533420442
1151,6034270,Garaje,23.63,0,0,0,0,4200.0,-10.639999999999999,626.7,5453.0,8.7,0.09,0.09,0.07,0.09,0.15,0.375,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.16,4.69,897.97,105022.31,690.0,49.01,4.66,437.22,21.0,51.44,8,20.0,20.0,42.5,2.0,0,1,221.0,1,37,-0.998307596159211
1152,6034271,Garaje,25.8,0,0,0,0,3700.0,-9.76,1972.03,6514.0,3.58,0.09,0.09,0.07,0.09,0.15,0.375,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.13,5.14,828.54,105352.13,997.5,48.39,4.35,491.67,81.0,50.79,6,33.33,50.0,12.5,1.0,0,1,221.0,1,15,-0.9986387474775007
1153,6034272,Trastero,12.76,0,0,0,0,3100.0,-8.82,626.7,5453.0,8.7,0.09,0.09,0.07,0.09,0.15,0.375,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.16,4.69,897.97,105022.31,690.0,49.01,4.66,437.22,21.0,51.44,27,4.55,15.45,59.39,1.0,0,1,207.0,1,36,-0.9976867133424894
1154,6034273,Trastero,21.93,0,0,0,0,900.0,-18.18,626.7,5453.0,8.7,0.09,0.09,0.07,0.09,0.15,0.375,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.16,4.69,897.97,105022.31,690.0,49.01,4.66,437.22,21.0,51.44,57,36.47,37.01,115.65,2.0,0,1,207.0,1,32,-0.9996092290135056
1155,6034274,Piso,47.3,1,0,0,1,44700.0,-10.24,4601.85,3205.0,0.7,0.11,0.11,0.09,0.12,0.26,0.31,0.01,0.01,0.01,0.07,0.51,0.4,0.0,1.0,0.0,0.14,5.71,869.33,112099.2,546.0,48.12,4.87,485.71,9.0,0.0,23,0.0,12.5,29.83,10.0,0,1,764.0,1,42,-0.9915696837044905
1156,6034296,Piso,104.56,1,0,0,0,74100.0,-9.959999999999999,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,327,10.94,9.5,59.52,6.0,0,1,924.0,1,45,-0.9952801622937442
1157,6034297,Piso,73.95,1,0,0,1,73900.0,-9.99,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,538,17.2,9.33,48.84,10.0,0,1,955.0,1,46,-0.9933444999331467
1158,6034298,Garaje,20.76,0,0,0,0,7700.0,-12.5,11542.66,4745.0,0.41,0.24,0.24,0.11,0.11,0.1,0.18,0.03,0.02,0.01,0.05,0.46,0.43,0.19,0.41,0.41,0.2,4.51,653.78,94166.67,90.0,49.05,4.69,543.58,42.0,0.0,90,8.0,20.41,19.53,2.0,0,1,129.0,1,45,-0.9960611797394069
1159,6034300,Piso,104.29,1,0,0,0,94500.0,-10.0,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,185,4.17,4.67,31.8,8.0,0,1,851.0,1,46,-0.9939651903917748
1160,6034301,Piso,108.55,1,0,0,0,53500.0,-10.08,63346.34,16750.0,0.26,0.28,0.28,0.1,0.1,0.09,0.15,0.02,0.01,0.0,0.02,0.44,0.51,0.2,0.4,0.4,0.3,7.21,569.11,78725.06,1086.0,48.44,4.68,603.12,21.0,51.13,331,10.0,9.64,42.98,10.0,0,1,864.0,1,44,-0.993739472120057
1161,6034303,Chalet,85.75,1,0,0,0,87900.0,0.0,349.69,4780.0,13.67,0.0,0.0,0.06,0.18,0.44,0.31,0.01,0.0,0.0,0.04,0.72,0.22,0.42,0.16,0.42,0.15,5.61,1290.18,117360.28,1785.0,49.14,5.5,463.43,165.0,51.82,619,24.7,13.13,88.32,8.0,0,1,874.0,1,46,-0.9912655892922428
1162,6034304,Piso,115.09,1,0,0,0,91400.0,-10.39,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,301,7.82,8.6,21.88,10.0,0,1,893.0,1,46,-0.9947108846607352
1163,6034305,Piso,59.13,1,0,0,0,37300.0,-9.9,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,149,8.54,6.59,26.59,7.0,0,1,697.0,1,42,-0.9936703966326619
1164,6034306,Piso,114.0,1,0,0,0,66800.0,-9.969999999999999,60240.43,34082.0,0.57,0.12,0.12,0.19,0.16,0.17,0.24,0.02,0.01,0.01,0.08,0.41,0.46,0.48,0.33,0.18,0.1,4.68,654.67,87478.29,1401.0,48.82,3.36,440.0,42.0,51.0,121,12.71,14.46,25.72,9.0,0,1,693.0,1,46,-0.9933015961756831
1165,6034309,Casa de pueblo,89.5,1,0,0,0,48500.0,-10.02,10335.37,18469.0,1.79,0.12,0.12,0.12,0.14,0.18,0.31,0.02,0.01,0.01,0.03,0.47,0.46,0.52,0.26,0.22,0.1,5.27,815.49,93323.24,1410.0,48.44,5.01,418.29,42.0,51.07,477,12.26,8.38,49.5,5.0,0,1,764.0,1,46,-0.9941933066046488
1166,6034310,Piso,142.72,1,0,0,0,78400.0,-9.99,4019.51,4393.0,1.09,0.17,0.17,0.11,0.11,0.13,0.31,0.02,0.0,0.01,0.14,0.42,0.41,0.0,0.0,0.0,0.15,5.1,799.3,99176.79,147.0,48.78,4.53,386.0,18.0,52.27,399,3.85,9.19,60.97,9.0,0,1,950.0,1,46,-0.9944611299250551
1167,6034311,Piso,115.6,1,0,0,0,56500.0,-9.89,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,270,13.27,9.19,52.75,10.0,0,1,731.0,1,46,-0.9950958227590389
1168,6034313,Piso,108.4,1,1,0,0,83000.0,-12.91,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,4,50.0,75.0,178.25,5.0,1,1,1139.0,1,16,-0.9926901312357226
1169,6034314,Piso,113.42,1,0,0,0,58200.0,-10.05,63346.34,16750.0,0.26,0.28,0.28,0.1,0.1,0.09,0.15,0.02,0.01,0.0,0.02,0.44,0.51,0.2,0.4,0.4,0.3,7.21,569.11,78725.06,1086.0,48.44,4.68,603.12,21.0,51.13,423,11.9,9.11,67.81,7.0,0,1,665.0,1,44,-0.9934819101710115
1170,6034319,Oficina,52.47,0,0,0,0,47100.0,-34.67,1571.13,6980.0,4.44,0.13,0.13,0.15,0.11,0.11,0.37,0.01,0.02,0.02,0.1,0.42,0.43,0.0,0.0,1.0,0.11,5.15,603.64,87718.61,756.0,48.53,3.5,443.75,15.0,50.79,59,4.35,19.61,72.17,6.0,0,1,191.0,1,42,-0.9897666435512807
1171,6034321,Piso,122.69,1,0,0,0,94000.0,0.0,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,210,9.52,8.64,52.1,10.0,0,1,898.0,1,46,-0.9948973812659058
1172,6034322,Chalet,174.4,3,0,0,1,190000.0,0.0,5379.12,4033.0,0.75,0.05,0.05,0.02,0.06,0.11,0.71,0.0,0.0,0.02,0.16,0.43,0.38,0.47,0.21,0.32,0.22,4.33,871.66,137262.39,633.0,49.75,4.39,581.25,63.0,50.61,228,39.64,29.37,97.56,10.0,0,1,1613.0,1,45,-0.9920630149213895
1173,6034323,Chalet,174.4,3,0,0,1,193000.0,0.0,5379.12,4033.0,0.75,0.05,0.05,0.02,0.06,0.11,0.71,0.0,0.0,0.02,0.16,0.43,0.38,0.47,0.21,0.32,0.22,4.33,871.66,137262.39,633.0,49.75,4.39,581.25,63.0,50.61,77,22.58,22.96,52.56,10.0,0,1,1625.0,1,45,-0.9919376941043588
1174,6034324,Local,255.73,0,0,0,0,165000.0,-10.33,460.69,17455.0,37.89,0.17,0.17,0.15,0.05,0.14,0.32,0.02,0.01,0.0,0.01,0.47,0.5,0.14,0.57,0.29,0.11,6.6,741.41,75059.38,795.0,48.55,5.88,491.06,12.0,51.49,114,16.13,22.4,36.36,3.0,0,1,131.0,1,44,-0.9914039824634288
1175,6034325,Local,169.77,0,0,0,0,174000.0,-10.31,5861.68,5180.0,0.88,0.16,0.16,0.12,0.13,0.13,0.3,0.03,0.01,0.0,0.03,0.47,0.47,0.0,1.0,0.0,0.13,5.22,792.61,136468.33,375.0,48.44,4.96,485.56,30.0,49.83,88,21.93,23.77,49.88,4.0,0,1,447.0,1,46,-0.9924897149184089
1176,6034326,Casa de pueblo,92.0,2,0,0,0,36000.0,-10.0,8178.94,11540.0,1.41,0.24,0.24,0.11,0.1,0.09,0.21,0.01,0.0,0.0,0.02,0.55,0.41,0.5,0.25,0.25,0.16,4.89,522.47,71767.93,906.0,47.98,3.06,350.0,9.0,51.84,256,13.0,10.04,31.79,4.0,0,1,644.0,1,46,-0.9945476433857563
1177,6034332,Piso,88.28,1,0,0,0,60500.0,-9.969999999999999,91.37,2591.0,28.36,0.02,0.02,0.21,0.4,0.21,0.13,0.02,0.0,0.0,0.04,0.64,0.3,0.22,0.11,0.67,0.11,6.49,1050.91,97397.94,1986.0,49.12,5.48,460.0,120.0,51.98,585,22.62,11.2,47.54,9.0,0,1,599.0,1,46,-0.9929637173214204
1178,6034334,Piso,96.11,1,1,0,0,70500.0,-9.959999999999999,1373.86,17370.0,12.64,0.16,0.16,0.14,0.12,0.08,0.33,0.03,0.01,0.01,0.02,0.53,0.41,0.18,0.7,0.12,0.1,5.36,792.65,95862.5,1770.0,48.69,5.02,437.73,138.0,50.91,483,24.75,14.38,78.9,9.0,0,1,1121.0,1,41,-0.9923480558953894
1179,6034337,Casa de pueblo,146.0,1,0,0,0,38600.0,-9.81,23688.85,6206.0,0.26,0.27,0.27,0.13,0.12,0.07,0.14,0.01,0.0,0.0,0.05,0.52,0.42,0.0,0.33,0.67,0.13,5.26,614.4,95579.88,423.0,47.97,3.89,350.0,3.0,0.0,188,33.77,24.57,36.39,6.0,0,1,0.0,0,46,-0.9972338994185405
1180,6034338,Casa de pueblo,146.0,2,0,0,0,71800.0,-10.03,63346.34,16750.0,0.26,0.28,0.28,0.1,0.1,0.09,0.15,0.02,0.01,0.0,0.02,0.44,0.51,0.2,0.4,0.4,0.3,7.21,569.11,78725.06,1086.0,48.44,4.68,603.12,21.0,51.13,158,5.56,8.99,33.78,10.0,0,1,765.0,1,46,-0.9937531858099846
1181,6034339,Piso,113.0,1,0,0,0,73100.0,-9.98,1579.41,40655.0,25.74,0.09,0.09,0.17,0.18,0.16,0.31,0.02,0.01,0.01,0.01,0.4,0.54,0.5,0.33,0.17,0.11,4.96,766.07,112541.0,3198.0,48.61,3.93,504.0,111.0,51.33,306,19.5,12.97,55.12,6.0,0,1,738.0,1,46,-0.9942518490606335
1182,6034341,Piso,77.88,1,0,0,0,56100.0,-10.100000000000001,45.82,5963.0,130.15,0.18,0.18,0.23,0.11,0.08,0.22,0.02,0.0,0.01,0.02,0.44,0.51,0.0,0.0,0.0,0.21,8.27,714.98,104045.88,774.0,48.75,4.23,665.0,15.0,50.42,321,16.32,13.21,36.61,6.0,0,1,566.0,1,46,-0.9930767178570564
1183,6034344,Piso,55.0,1,0,0,0,66200.0,-10.05,31018.61,21037.0,0.68,0.02,0.02,0.07,0.1,0.13,0.66,0.03,0.0,0.0,0.12,0.56,0.28,0.2,0.7,0.1,0.11,4.38,986.56,95329.76,1083.0,49.39,4.1,385.14,33.0,52.81,1150,6.67,6.23,56.93,9.0,0,1,863.0,1,46,-0.9873739704827079
1184,6034345,Piso,131.92,1,0,0,0,93900.0,-10.57,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,567,29.56,10.73,41.88,6.0,0,1,689.0,1,46,-0.992857824897595
1185,6034346,Piso,65.0,1,0,1,1,57900.0,-9.950000000000001,2367.71,9570.0,4.04,0.07,0.07,0.17,0.14,0.11,0.44,0.01,0.0,0.0,0.1,0.47,0.41,0.0,1.0,0.0,0.19,5.41,624.97,93663.69,1062.0,48.97,2.78,468.5,15.0,51.78,178,13.33,10.42,68.41,5.0,0,1,810.0,1,44,-0.9904897059813762
1186,6034348,Piso,114.0,1,0,0,0,61800.0,-9.91,2952.42,3847.0,1.3,0.29,0.29,0.08,0.1,0.07,0.17,0.01,0.0,0.0,0.04,0.55,0.39,0.0,1.0,0.0,0.12,6.87,624.08,100900.21,198.0,48.68,3.34,690.0,12.0,50.51,249,15.69,15.73,72.16,7.0,0,1,599.0,1,46,-0.9946273128355442
1187,6034354,Piso,107.44,1,0,0,0,46100.0,-9.959999999999999,2367.71,9570.0,4.04,0.07,0.07,0.17,0.14,0.11,0.44,0.01,0.0,0.0,0.1,0.47,0.41,0.0,1.0,0.0,0.19,5.41,624.97,93663.69,1062.0,48.97,2.78,468.5,15.0,51.78,643,16.44,7.41,43.87,7.0,0,1,727.0,1,46,-0.9954189644464282
1188,6034370,Casa de pueblo,102.0,1,0,0,0,56700.0,-10.0,63346.34,16750.0,0.26,0.28,0.28,0.1,0.1,0.09,0.15,0.02,0.01,0.0,0.02,0.44,0.51,0.2,0.4,0.4,0.3,7.21,569.11,78725.06,1086.0,48.44,4.68,603.12,21.0,51.13,130,0.0,1.63,26.38,6.0,0,1,742.0,1,46,-0.9929389402441716
1189,6034371,Piso,123.43,2,0,0,0,70000.0,-11.95,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,233,12.63,15.27,59.97,5.0,0,1,839.0,1,32,-0.9943094681971787
1190,6034376,Garaje,26.07,0,0,0,0,9900.0,-28.78,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,3,50.0,25.0,30.5,4.0,0,1,104.0,1,9,-0.9963746083237106
1191,6034377,Garaje,26.07,0,0,0,0,9900.0,-28.78,43.51,4357.0,100.14,0.02,0.02,0.01,0.01,0.01,0.94,0.01,0.0,0.01,0.01,0.28,0.69,0.83,0.0,0.17,0.19,5.31,1249.94,131541.67,456.0,50.66,6.72,600.11,171.0,51.44,1,0.0,0.0,53.0,4.0,0,1,104.0,1,0,-0.9971131061705159
1192,6034409,Piso,106.29,1,0,0,0,62400.0,-9.959999999999999,1579.41,40655.0,25.74,0.09,0.09,0.17,0.18,0.16,0.31,0.02,0.01,0.01,0.01,0.4,0.54,0.5,0.33,0.17,0.11,4.96,766.07,112541.0,3198.0,48.61,3.93,504.0,111.0,51.33,215,4.35,4.43,23.21,5.0,0,1,724.0,1,46,-0.9947834735617148
1193,6034410,Piso,131.09,1,0,0,0,70500.0,-10.08,1323.68,2694.0,2.04,0.13,0.13,0.1,0.04,0.06,0.55,0.0,0.0,0.0,0.04,0.5,0.46,1.0,0.0,0.0,0.16,4.54,797.02,78420.76,447.0,48.67,4.38,328.62,24.0,51.34,212,6.12,5.82,52.32,5.0,0,1,753.0,1,46,-0.9931421417100023
1194,6034442,Piso,80.95,1,0,0,0,48900.0,0.0,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,55,14.29,11.23,54.17,5.0,0,1,658.0,1,6,-0.994232962493443
1195,6034445,Piso,107.91,1,0,0,1,77200.0,-15.72,8752.14,6478.0,0.74,0.24,0.24,0.13,0.12,0.09,0.18,0.02,0.03,0.0,0.09,0.47,0.39,0.31,0.62,0.08,0.1,7.23,644.7,81900.87,273.0,48.12,2.43,400.0,6.0,0.0,84,17.53,43.81,124.89,8.0,0,1,791.0,1,42,-0.9912649158593755
1196,6034451,Chalet,107.36,2,0,0,0,88500.0,-9.969999999999999,3494.61,18775.0,5.37,0.05,0.05,0.1,0.11,0.18,0.5,0.03,0.01,0.01,0.04,0.42,0.49,0.7,0.06,0.23,0.11,4.55,902.3,107480.53,1662.0,49.23,4.1,455.9,57.0,51.35,373,37.68,19.61,54.25,8.0,0,1,216.0,1,46,-0.9923304308309103
1197,6034452,Local,58.37,0,0,0,0,18700.0,-10.100000000000001,1579.41,40655.0,25.74,0.09,0.09,0.17,0.18,0.16,0.31,0.02,0.01,0.01,0.01,0.4,0.54,0.5,0.33,0.17,0.11,4.96,766.07,112541.0,3198.0,48.61,3.93,504.0,111.0,51.33,206,4.17,10.94,50.85,6.0,0,1,950.0,1,46,-0.9971533036572495
1198,6034454,Piso,53.0,1,0,0,1,85800.0,0.0,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,26,3.33,12.67,86.11,9.0,0,1,614.0,1,36,-0.9837562251190759
1199,6034455,Piso,53.0,1,0,0,1,85600.0,0.0,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,16,10.0,13.33,124.1,9.0,0,1,614.0,1,33,-0.9837940893961876
1200,6034456,Piso,70.0,1,0,0,1,108300.0,0.0,8773.26,1379.0,0.16,0.3,0.3,0.09,0.11,0.12,0.09,0.01,0.0,0.0,0.04,0.53,0.42,0.0,0.5,0.5,0.11,5.27,986.05,106312.5,27.0,48.0,4.57,484.55,42.0,0.0,25,0.0,2.08,42.55,8.0,0,1,614.0,1,34,-0.9854472159234064
1201,6034460,Piso,64.0,1,0,0,1,100100.0,0.0,8773.26,1379.0,0.16,0.3,0.3,0.09,0.11,0.12,0.09,0.01,0.0,0.0,0.04,0.53,0.42,0.0,0.5,0.5,0.11,5.27,986.05,106312.5,27.0,48.0,4.57,484.55,42.0,0.0,7,0.0,0.0,106.75,9.0,0,1,614.0,1,32,-0.9852880658436214
1202,6034461,Piso,53.0,1,0,0,1,85200.0,0.0,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,13,0.0,11.11,22.56,9.0,0,1,614.0,1,39,-0.983869817950411
1203,6034463,Piso,64.0,1,0,0,1,100100.0,0.0,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,5,0.0,0.0,31.4,9.0,0,1,614.0,1,31,-0.9843061445811905
1204,6034468,Piso,57.55,1,0,0,0,51400.0,-9.98,148.59,18142.0,122.1,0.06,0.06,0.29,0.19,0.15,0.25,0.03,0.0,0.01,0.01,0.62,0.33,0.21,0.53,0.26,0.12,6.44,831.57,82358.06,1554.0,49.15,5.43,467.48,90.0,51.55,766,29.84,14.25,58.93,5.0,0,1,635.0,1,46,-0.9891554463142075
1205,6034474,Local,80.0,0,0,0,0,68200.0,0.0,1008.76,19651.0,19.48,0.1,0.1,0.29,0.09,0.17,0.26,0.03,0.0,0.01,0.02,0.44,0.5,0.69,0.08,0.23,0.17,3.28,1217.63,154590.56,1599.0,49.96,4.04,460.29,237.0,50.58,103,10.61,25.12,87.47,10.0,0,1,414.0,1,44,-0.9944854330044474
1206,6034475,Local,165.0,0,0,0,0,140200.0,0.0,1008.76,19651.0,19.48,0.1,0.1,0.29,0.09,0.17,0.26,0.03,0.0,0.01,0.02,0.44,0.5,0.69,0.08,0.23,0.17,3.28,1217.63,154590.56,1599.0,49.96,4.04,460.29,237.0,50.58,23,15.0,16.11,125.56,2.0,0,1,414.0,1,38,-0.994503564967376
1207,6034481,Local,96.49,0,0,0,0,43300.0,-9.98,890.86,23092.0,25.92,0.06,0.06,0.13,0.15,0.25,0.36,0.02,0.0,0.0,0.01,0.46,0.51,0.86,0.0,0.14,0.16,5.51,950.77,143854.41,1743.0,48.65,4.37,778.4,165.0,51.03,183,21.59,21.68,65.88,3.0,0,1,438.0,1,46,-0.9968805185331202
1208,6034482,Piso,61.34,1,0,1,1,80300.0,0.0,313.4,916.0,2.92,0.16,0.16,0.03,0.09,0.09,0.46,0.0,0.0,0.0,0.07,0.53,0.39,0.0,0.0,0.0,0.19,5.13,1046.63,142503.33,207.0,48.8,4.51,512.5,9.0,51.39,303,27.61,22.19,98.14,10.0,0,1,981.0,1,45,-0.9908135702000769
1209,6034484,Garaje,28.95,0,0,0,0,7800.0,-30.97,43.51,4357.0,100.14,0.02,0.02,0.01,0.01,0.01,0.94,0.01,0.0,0.01,0.01,0.28,0.69,0.83,0.0,0.17,0.19,5.31,1249.94,131541.67,456.0,50.66,6.72,600.11,171.0,51.44,7,16.67,16.67,33.17,6.0,0,1,106.0,1,34,-0.9979517513209808
1210,6034485,Garaje,28.95,0,0,0,0,7800.0,-30.97,43.51,4357.0,100.14,0.02,0.02,0.01,0.01,0.01,0.94,0.01,0.0,0.01,0.01,0.28,0.69,0.83,0.0,0.17,0.19,5.31,1249.94,131541.67,456.0,50.66,6.72,600.11,171.0,51.44,6,0.0,40.0,4.6,2.0,0,1,106.0,1,33,-0.9979517513209808
1211,6034486,Garaje,28.95,0,0,0,0,6900.0,-38.940000000000005,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,9,0.0,14.29,22.79,2.0,0,1,106.0,1,6,-0.9977245814591302
1212,6034487,Garaje,28.95,0,0,0,0,6900.0,-38.940000000000005,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,15,0.0,20.0,31.31,3.0,0,1,106.0,1,26,-0.9977245814591302
1213,6034493,Garaje,27.4,0,0,0,0,13400.0,-4.29,185.71,30415.0,163.78,0.19,0.19,0.33,0.16,0.07,0.06,0.06,0.0,0.03,0.04,0.43,0.43,0.21,0.27,0.51,0.31,4.12,2821.85,449235.94,2616.0,49.77,8.65,686.11,1203.0,51.26,9,0.0,5.55,107.5,1.0,0,1,172.0,1,39,-0.9989113713945271
1214,6034494,Garaje,27.4,0,0,0,0,13200.0,-5.71,185.71,30415.0,163.78,0.19,0.19,0.33,0.16,0.07,0.06,0.06,0.0,0.03,0.04,0.43,0.43,0.21,0.27,0.51,0.31,4.12,2821.85,449235.94,2616.0,49.77,8.65,686.11,1203.0,51.26,5,0.0,0.0,47.38,1.0,0,1,172.0,1,39,-0.9989276195826685
1215,6034495,Garaje,27.4,0,0,0,0,12600.0,-10.0,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,4,0.0,0.0,8.66,1.0,0,1,172.0,1,1,-0.9970466318242791
1216,6034498,Garaje,54.8,0,0,0,0,25300.0,-9.32,185.71,30415.0,163.78,0.19,0.19,0.33,0.16,0.07,0.06,0.06,0.0,0.03,0.04,0.43,0.43,0.21,0.27,0.51,0.31,4.12,2821.85,449235.94,2616.0,49.77,8.65,686.11,1203.0,51.26,13,0.0,18.75,58.94,1.0,0,1,172.0,1,45,-0.9989723021000574
1217,6034499,Garaje,27.4,0,0,0,0,13200.0,-18.52,185.71,30415.0,163.78,0.19,0.19,0.33,0.16,0.07,0.06,0.06,0.0,0.03,0.04,0.43,0.43,0.21,0.27,0.51,0.31,4.12,2821.85,449235.94,2616.0,49.77,8.65,686.11,1203.0,51.26,26,0.0,0.79,54.08,1.0,0,1,172.0,1,39,-0.9989276195826685
